Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
Durham North West;Unknown (LAB gain from CON);3;Durham;72166;6595;20239;2903;7893;2094;0;0;485;0.007;0.974;0.000;0.019;0.000;0.000;0.000;0.000
Durham, City of;Mary Foy;3;Durham;71271;4893;21969;5899;7563;2956;0;0;460;0.002;0.983;0.003;0.011;0.000;0.000;0.000;0.000
Ealing Central and Acton;Rupa Huq;11;Ealing;75510;5615;27407;4352;6945;3597;0;0;472;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Ealing North;James Murray;11;Ealing;74473;4739;25510;1516;5371;2312;0;0;378;0.000;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Ealing Southall;Virendra Sharma;11;Ealing;64581;3179;22531;1359;4378;1750;0;0;336;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Easington;Grahame Morris;3;Durham;61182;2860;17212;1312;6340;1279;0;0;747;0.000;0.987;0.000;0.013;0.000;0.000;0.000;0.000
East Ham;Stephen Timms;11;Newham;88319;1776;31561;801;4284;1548;0;0;358;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Eastbourne;Unknown (LIB gain from CON);12;East Sussex;79307;12855;7318;19059;7784;1884;0;0;435;0.191;0.019;0.776;0.014;0.000;0.000;0.000;0.000
Eastleigh;Unknown (LIB gain from CON);12;Hampshire;83880;13993;11659;16144;8512;2818;0;0;480;0.304;0.142;0.516;0.036;0.001;0.000;0.000;0.000
Eddisbury;Unknown (LAB gain from CON);4;Cheshire;73700;13491;16676;5298;8034;2453;0;0;426;0.290;0.674;0.004;0.032;0.000;0.000;0.000;0.000
Edmonton;Kate Osamor;11;Enfield;65747;2389;21302;1069;4099;1836;0;0;351;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Ellesmere Port and Neston;Justin Madders;4;Cheshire;70327;6583;24158;1905;7297;3016;0;0;640;0.002;0.993;0.000;0.005;0.000;0.000;0.000;0.000
Elmet and Rothwell;Unknown (LAB gain from CON);5;West Yorkshire;80957;14736;20491;3449;9160;3182;0;0;618;0.216;0.763;0.000;0.021;0.000;0.000;0.000;0.000
Eltham;Clive Efford;11;Greenwich;64086;6153;20698;1819;5799;2356;0;0;469;0.006;0.991;0.000;0.002;0.000;0.000;0.000;0.000
Enfield North;Feryal Clark;11;Enfield;68301;5626;21342;1680;5239;2263;0;0;417;0.002;0.997;0.000;0.001;0.000;0.000;0.000;0.000
Enfield Southgate;Bambos Charalambous;11;Enfield;65525;8286;22058;2247;5863;2556;0;0;410;0.014;0.984;0.000;0.002;0.000;0.000;0.000;0.000
Epping Forest;Eleanor Laing;9;Essex;74304;19909;14649;5285;0;3831;0;0;791;0.762;0.236;0.001;0.000;0.000;0.000;0.000;0.000
Epsom and Ewell;Unknown (LAB gain from CON);12;Surrey;81138;14826;15249;9031;9231;3757;0;0;1200;0.407;0.466;0.056;0.069;0.001;0.000;0.000;0.000
Erewash;Unknown (LAB gain from CON);8;Derbyshire;72523;10519;19575;1720;6789;2412;0;0;583;0.071;0.917;0.000;0.011;0.000;0.000;0.000;0.000
Erith and Thamesmead;Abena Oppong-Asare;11;Bexley;65399;4716;19396;1238;4914;1823;0;0;410;0.000;0.997;0.000;0.003;0.000;0.000;0.000;0.000
Esher and Walton;Unknown (LIB gain from CON);12;Surrey;81184;16282;11317;17885;8903;3115;0;0;765;0.375;0.088;0.505;0.031;0.000;0.000;0.000;0.000
Exeter;Ben Bradshaw;10;Devon;82054;6766;28069;2496;7485;5632;0;0;722;0.005;0.989;0.000;0.005;0.001;0.000;0.000;0.000
Fareham;Suella Braverman;12;Hampshire;78337;18355;14603;8041;8113;2977;0;0;523;0.656;0.307;0.019;0.018;0.000;0.000;0.000;0.000
Faversham and Kent Mid;Helen Whately;12;Kent;73403;14656;13008;5346;7537;3042;0;0;498;0.595;0.361;0.007;0.037;0.000;0.000;0.000;0.000
Feltham and Heston;Seema Malhotra;11;Hounslow;80934;5745;22641;1227;5237;1527;0;0;425;0.001;0.998;0.000;0.001;0.000;0.000;0.000;0.000
Filton and Bradley Stoke;Unknown (LAB gain from CON);10;Bristol area;74016;11330;21286;4522;6947;2738;0;0;0;0.079;0.909;0.003;0.009;0.000;0.000;0.000;0.000
Finchley and Golders Green;Unknown (LAB gain from CON);11;Barnet;77573;11575;19778;6487;6937;2994;0;0;454;0.099;0.889;0.003;0.009;0.000;0.000;0.000;0.000
Folkestone and Hythe;Damian Collins;12;Kent;88272;15576;14661;5023;9218;4522;0;0;603;0.524;0.406;0.006;0.062;0.001;0.000;0.000;0.000
Forest of Dean;Unknown (LAB gain from CON);10;Gloucestershire;71438;11058;13661;3181;8433;5204;0;0;607;0.278;0.605;0.005;0.105;0.006;0.000;0.000;0.000
Fylde;Unknown (LAB gain from CON);4;Lancashire;66847;12454;14790;2951;7723;2256;0;0;742;0.319;0.637;0.000;0.043;0.000;0.000;0.000;0.000
Gainsborough;Unknown (LAB gain from CON);8;Lincolnshire;76343;13497;14535;5558;8607;1838;0;0;439;0.399;0.534;0.012;0.054;0.000;0.000;0.000;0.000
Garston and Halewood;Maria Eagle;4;Merseyside;76116;2348;34364;3014;7292;2708;0;0;750;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Gateshead;Ian Mearns;3;Newcastle area;64449;3673;20986;2010;5460;2204;0;0;449;0.000;0.998;0.000;0.002;0.000;0.000;0.000;0.000
Gedling;Unknown (LAB gain from CON);8;Nottinghamshire;71366;8329;23304;1791;7048;2576;0;0;568;0.015;0.980;0.000;0.005;0.000;0.000;0.000;0.000
Gillingham and Rainham;Unknown (LAB gain from CON);12;Kent;73549;13021;15954;2347;5952;1998;0;0;469;0.308;0.683;0.000;0.009;0.000;0.000;0.000;0.000
Gloucester;Unknown (LAB gain from CON);10;Gloucestershire;80901;11276;19907;4465;7029;2262;0;0;577;0.096;0.887;0.002;0.014;0.000;0.000;0.000;0.000
Gosport;Caroline Dinenage;12;Hampshire;73541;14991;13193;5844;7145;2422;0;0;490;0.597;0.366;0.013;0.024;0.000;0.000;0.000;0.000
Grantham and Stamford;Unknown (LAB gain from CON);8;Lincolnshire;81502;14934;15151;4472;9554;3133;0;0;910;0.455;0.481;0.002;0.061;0.000;0.000;0.000;0.000
Gravesham;Unknown (LAB gain from CON);12;Kent;73242;13457;16341;2270;6116;2009;0;0;0;0.321;0.668;0.000;0.011;0.000;0.000;0.000;0.000
Great Grimsby;Unknown (LAB gain from CON);5;Humber area;61409;6251;12851;1447;5441;1266;0;0;620;0.042;0.935;0.000;0.022;0.000;0.000;0.000;0.000
Great Yarmouth;Unknown (LAB gain from CON);9;Norfolk;71957;12361;13757;2290;6009;1676;0;0;366;0.361;0.619;0.000;0.020;0.000;0.000;0.000;0.000
Greenwich and Woolwich;Matthew Pennycook;11;Greenwich;79997;3474;29423;2464;6210;3499;0;0;417;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Guildford;Unknown (LIB gain from CON);12;Surrey;77729;13407;11528;16915;8152;2796;0;0;762;0.228;0.150;0.587;0.034;0.000;0.000;0.000;0.000
Hackney North and Stoke Newington;Diane Abbott;11;Hackney;92462;1899;37424;2581;5997;5460;0;0;471;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Hackney South and Shoreditch;Meg Hillier;11;Hackney;89387;1531;36550;2116;5485;4436;0;0;411;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Halesowen and Rowley Regis;Unknown (LAB gain from CON);7;Black Country;68300;10488;15014;1710;5276;1580;0;0;396;0.192;0.800;0.000;0.008;0.000;0.000;0.000;0.000
Halifax;Holly Lynch;5;West Yorkshire;71887;6296;19471;1379;6216;2041;0;0;581;0.006;0.988;0.000;0.006;0.000;0.000;0.000;0.000
Haltemprice and Howden;Unknown (LAB gain from CON);5;Humber area;71083;13800;15282;4486;8430;2699;0;0;594;0.383;0.573;0.001;0.043;0.000;0.000;0.000;0.000
Halton;Derek Twigg;4;Cheshire;71930;3469;27808;1438;6666;2257;0;0;608;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Hammersmith;Andy Slaughter;11;Hammersmith and Fulham;74759;4079;29169;2921;6417;3533;0;0;446;0.001;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Hampshire East;Damian Hinds;12;Hampshire;76478;16531;11495;11741;8414;3367;0;0;482;0.629;0.161;0.167;0.041;0.001;0.000;0.000;0.000
Hampshire North East;Ranil Jayawardena;12;Hampshire;78954;16988;12519;10939;8587;3215;0;0;685;0.615;0.216;0.124;0.044;0.000;0.000;0.000;0.000
Hampshire North West;Kit Malthouse;12;Hampshire;83083;17646;14270;9109;8167;2981;0;0;405;0.639;0.300;0.039;0.021;0.000;0.000;0.000;0.000
Hampstead and Kilburn;Tulip Siddiq;11;Camden;86571;5688;29277;5787;7710;4577;0;0;512;0.000;0.996;0.001;0.002;0.000;0.000;0.000;0.000
Harborough;Unknown (LAB gain from CON);8;Leicestershire;80151;13496;16602;7264;8735;2950;0;0;630;0.298;0.636;0.015;0.050;0.000;0.000;0.000;0.000
Harlow;Unknown (LAB gain from CON);9;Essex;68078;11352;15440;2224;5736;1543;0;0;442;0.219;0.770;0.000;0.011;0.000;0.000;0.000;0.000
Harrogate and Knaresborough;Andrew Jones;5;North Yorkshire;77941;14735;11384;14538;8807;2462;0;0;573;0.403;0.169;0.378;0.049;0.000;0.000;0.000;0.000
Harrow East;Unknown (LAB gain from CON);11;Harrow;72106;12266;18024;2174;5538;1080;0;0;432;0.162;0.834;0.000;0.004;0.000;0.000;0.000;0.000
Harrow West;Gareth Thomas;11;Harrow;72464;6578;23489;1738;5240;1684;0;0;413;0.002;0.998;0.000;0.000;0.000;0.000;0.000;0.000
Hartlepool;Mike Hill;3;Teesside;70855;11112;12711;1028;5741;922;0;1675;1350;0.346;0.611;0.000;0.042;0.000;0.000;0.000;0.000
Harwich and North Essex;Unknown (LAB gain from CON);9;Essex;74153;14403;15177;6015;7498;2612;0;0;0;0.437;0.530;0.010;0.023;0.000;0.000;0.000;0.000
Hastings and Rye;Unknown (LAB gain from CON);12;East Sussex;80524;11012;22255;3397;7439;2644;0;0;534;0.056;0.930;0.000;0.012;0.000;0.000;0.000;0.000
Havant;Alan Mak;12;Hampshire;72103;15417;12156;4752;6675;2234;0;0;0;0.681;0.294;0.006;0.019;0.000;0.000;0.000;0.000
Hayes and Harlington;John McDonnell;11;Hillingdon;72357;4624;21804;881;4657;1321;0;0;0;0.001;0.997;0.000;0.002;0.000;0.000;0.000;0.000
Hazel Grove;Unknown (LIB gain from CON);4;Eastern Manchester;63346;9746;9972;11700;6962;2087;0;0;382;0.220;0.271;0.442;0.066;0.000;0.000;0.000;0.000
Hemel Hempstead;Unknown (LAB gain from CON);9;Hertfordshire;74035;12199;17425;5938;7405;2708;0;0;0;0.209;0.761;0.007;0.021;0.000;0.000;0.000;0.000
Hemsworth;Jon Trickett;5;West Yorkshire;73726;5653;20055;1635;8125;1999;0;0;638;0.004;0.973;0.000;0.022;0.000;0.000;0.000;0.000
Hendon;Unknown (LAB gain from CON);11;Barnet;82661;10518;23042;2314;6364;2449;0;0;502;0.034;0.965;0.000;0.001;0.000;0.000;0.000;0.000
Henley;Unknown (LIB gain from CON);12;Oxfordshire;76646;14217;10018;15585;9232;4705;0;0;385;0.367;0.107;0.469;0.055;0.002;0.000;0.000;0.000
Hereford and South Herefordshire;Jesse Norman;7;Hereford and Worcestershire;72085;12909;12383;6644;7844;2986;0;0;508;0.479;0.427;0.025;0.067;0.001;0.000;0.000;0.000
Herefordshire North;Bill Wiggin;7;Hereford and Worcestershire;70252;14620;9236;7279;7940;3878;0;0;303;0.744;0.141;0.043;0.068;0.003;0.000;0.000;0.000
Hertford and Stortford;Julie Marson;9;Hertfordshire;81765;14979;14684;6982;8953;5982;0;0;796;0.474;0.446;0.019;0.056;0.005;0.000;0.000;0.000
Hertfordshire North East;Unknown (LAB gain from CON);9;Hertfordshire;76123;15163;16342;6814;7782;3470;0;0;0;0.422;0.540;0.009;0.028;0.000;0.000;0.000;0.000
Hertfordshire South West;Gagan Mohindra;9;Hertfordshire;80449;17039;14374;10168;9967;3229;0;0;1375;0.568;0.294;0.067;0.069;0.000;0.000;0.000;0.000
Hertsmere;Oliver Dowden;9;Hertfordshire;73971;16354;15198;4764;6962;2731;0;0;428;0.562;0.424;0.002;0.012;0.000;0.000;0.000;0.000
Hexham;Unknown (LAB gain from CON);3;Northumberland;61324;15842;16939;4554;0;3310;0;0;359;0.418;0.581;0.001;0.000;0.000;0.000;0.000;0.000
Heywood and Middleton;Unknown (LAB gain from CON);4;Eastern Manchester;80162;7441;21037;1547;7373;2157;0;0;661;0.005;0.986;0.000;0.009;0.000;0.000;0.000;0.000
High Peak;Unknown (LAB gain from CON);8;Derbyshire;74265;10112;24508;2411;7731;2935;0;0;0;0.029;0.965;0.000;0.006;0.000;0.000;0.000;0.000
Hitchin and Harpenden;Unknown (LAB gain from CON);9;Hertfordshire;76323;13930;15278;14849;7831;2790;0;0;388;0.273;0.386;0.310;0.030;0.000;0.000;0.000;0.000
Holborn and St Pancras;Keir Starmer;11;Camden;86061;2997;34832;2908;6644;4405;0;0;419;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Hornchurch and Upminster;Unknown (LAB gain from CON);11;Havering;80765;13861;15777;2697;9264;3072;0;0;1275;0.361;0.578;0.000;0.060;0.000;0.000;0.000;0.000
Hornsey and Wood Green;Catherine West;11;Haringey;81814;2874;31850;9649;7153;4786;0;0;440;0.000;0.996;0.003;0.000;0.000;0.000;0.000;0.000
Horsham;Jeremy Quin;12;West Sussex;86730;16446;14212;14710;9474;3930;0;0;473;0.434;0.255;0.263;0.048;0.000;0.000;0.000;0.000
Houghton and Sunderland South;Bridget Phillipson;3;Newcastle area;68835;4931;19743;2053;7422;2003;0;0;0;0.001;0.985;0.000;0.013;0.000;0.000;0.000;0.000
Hove;Peter Kyle;12;East Sussex;74313;6135;30889;2716;6914;4215;0;0;493;0.001;0.998;0.000;0.000;0.000;0.000;0.000;0.000
Huddersfield;Barry Sheerman;5;West Yorkshire;65525;4133;18394;1306;5515;2433;0;0;0;0.002;0.997;0.000;0.000;0.000;0.000;0.000;0.000
Hull East;Karl Turner;5;Humber area;65745;3443;16018;2128;7031;1728;0;0;0;0.001;0.974;0.000;0.025;0.000;0.000;0.000;0.000
Hull North;Diana Johnson;5;Humber area;65515;2661;18137;1954;6000;1878;0;0;640;0.001;0.996;0.000;0.003;0.000;0.000;0.000;0.000
Hull West and Hessle;Emma Hardy;5;Humber area;60192;3306;14658;2092;6310;1354;0;0;703;0.001;0.971;0.000;0.027;0.000;0.000;0.000;0.000
Huntingdon;Unknown (LAB gain from CON);9;Cambridgeshire;84657;13759;17008;8835;8618;3229;0;0;686;0.289;0.633;0.031;0.046;0.000;0.000;0.000;0.000
Hyndburn;Unknown (LAB gain from CON);4;Lancashire;70842;7086;17333;1289;5888;1546;0;0;0;0.018;0.978;0.000;0.004;0.000;0.000;0.000;0.000
Ilford North;Wes Streeting;11;Redbridge;72973;7728;23087;1388;5535;1745;0;0;0;0.006;0.993;0.000;0.001;0.000;0.000;0.000;0.000
Ilford South;Sam Tarry;11;Redbridge;84972;2978;27437;800;4756;1340;0;0;471;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Ipswich;Unknown (LAB gain from CON);9;Suffolk;75525;9144;20789;2113;6223;2335;0;0;501;0.031;0.962;0.000;0.006;0.000;0.000;0.000;0.000
Isle of Wight;Unknown (LAB gain from CON);12;Hampshire;113021;17640;21770;5620;12492;6825;0;0;1230;0.311;0.615;0.003;0.068;0.002;0.000;0.000;0.000
Islington North;Jeremy Corbyn;11;Islington;75162;1681;31371;3220;5845;5980;0;0;427;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Islington South and Finsbury;Emily Thornberry;11;Islington;70489;2694;27177;3361;6001;3979;0;0;374;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Jarrow;Kate Osborne;3;Newcastle area;65103;3974;20166;1732;6993;2020;0;0;909;0.001;0.990;0.000;0.008;0.000;0.000;0.000;0.000
Keighley;Unknown (LAB gain from CON);5;West Yorkshire;72778;9273;20733;1983;6944;2039;0;0;581;0.027;0.964;0.001;0.008;0.000;0.000;0.000;0.000
Kenilworth and Southam;Jeremy Wright;7;Warwickshire;68154;14127;11815;9368;7585;3332;0;0;308;0.556;0.294;0.106;0.043;0.000;0.000;0.000;0.000
Kensington;Unknown (LAB gain from CON);11;Kensington and Chelsea;64609;8718;18304;4442;5990;2772;0;0;433;0.047;0.945;0.001;0.006;0.000;0.000;0.000;0.000
Kettering;Unknown (LAB gain from CON);8;Northamptonshire;73164;11754;15796;2715;7425;2496;0;0;743;0.229;0.736;0.000;0.035;0.000;0.000;0.000;0.000
Kingston and Surbiton;Ed Davey;11;Kingston Upon Thames;81975;9222;10040;25182;8401;2725;0;0;481;0.012;0.028;0.947;0.013;0.000;0.000;0.000;0.000
Kingswood;Unknown (LAB gain from CON);10;Bristol area;68972;11107;17985;3585;6942;2691;0;0;522;0.141;0.839;0.001;0.017;0.001;0.000;0.000;0.000
Knowsley;George Howarth;4;Merseyside;84082;1600;37774;1575;6480;2794;0;0;771;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Lancashire West;Rosie Cooper;4;Lancashire;73347;9399;27424;1726;6898;1917;0;0;0;0.007;0.992;0.000;0.000;0.000;0.000;0.000;0.000
Lancaster and Fleetwood;Cat Smith;4;Lancashire;70059;6005;19782;2049;6867;3536;0;0;698;0.006;0.982;0.000;0.011;0.001;0.000;0.000;0.000
Leeds Central;Hilary Benn;5;West Yorkshire;90971;2143;28739;1166;5665;2920;0;0;723;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Leeds East;Richard Burgon;5;West Yorkshire;67286;3975;18804;1060;5797;1817;0;0;654;0.001;0.992;0.000;0.007;0.000;0.000;0.000;0.000
Leeds North East;Fabian Hamilton;5;West Yorkshire;70580;4578;27792;2065;6121;2686;0;0;507;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Leeds North West;Alex Sobel;5;West Yorkshire;67741;5362;22159;5466;6519;3083;0;0;399;0.001;0.990;0.003;0.005;0.000;0.000;0.000;0.000
Leeds West;Rachel Reeves;5;West Yorkshire;67727;3033;21892;1331;5799;2169;0;0;744;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Leicester East;Claudia Webbe;8;Leicestershire;78433;5690;21300;1109;4906;884;0;0;522;0.003;0.995;0.000;0.002;0.000;0.000;0.000;0.000
Leicester South;Jonathan Ashworth;8;Leicestershire;77708;2619;25446;1194;4863;2475;0;0;510;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Leicester West;Liz Kendall;8;Leicestershire;64940;3321;17383;1071;4430;1498;0;0;471;0.000;0.998;0.000;0.001;0.000;0.000;0.000;0.000
Leicestershire North West;Unknown (LAB gain from CON);8;Leicestershire;78935;13501;18416;3029;8548;3108;0;0;538;0.220;0.755;0.000;0.024;0.000;0.000;0.000;0.000
Leicestershire South;Unknown (LAB gain from CON);8;Leicestershire;80520;15948;17134;4906;8811;2924;0;0;0;0.404;0.565;0.001;0.029;0.000;0.000;0.000;0.000
Leigh;Unknown (LAB gain from CON);4;Western Manchester;77417;7614;21792;1642;7699;1906;0;0;798;0.013;0.976;0.000;0.010;0.000;0.000;0.000;0.000
Lewes;Unknown (LIB gain from CON);12;East Sussex;71503;11550;5422;18781;7972;3679;0;0;413;0.121;0.005;0.848;0.024;0.001;0.000;0.000;0.000
Lewisham Deptford;Vicky Foxcroft;11;Lewisham;80631;1615;35435;2260;5343;3951;0;0;370;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Lewisham East;Janet Daby;11;Lewisham;67857;2592;24891;1971;5133;2737;0;0;365;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Lewisham West and Penge;Ellie Reeves;11;Lewisham;74617;3047;29229;3093;6264;3456;0;0;417;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Leyton and Wanstead;John Cryer;11;Waltham Forest;64852;2610;25273;1674;4766;2495;0;0;339;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Lichfield;Michael Fabricant;7;Staffordshire;76616;17577;15215;4582;7610;2517;0;0;363;0.610;0.375;0.001;0.014;0.000;0.000;0.000;0.000
Lincoln;Unknown (LAB gain from CON);8;Lincolnshire;74942;8386;22716;2029;6947;2546;0;0;658;0.015;0.981;0.000;0.004;0.000;0.000;0.000;0.000
Liverpool Riverside;Kim Johnson;4;Merseyside;80310;1190;36025;1784;5099;3532;0;0;551;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Liverpool Walton;Dan Carden;4;Merseyside;62628;1039;29091;833;3743;1565;0;0;408;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Liverpool Wavertree;Paula Barker;4;Merseyside;63458;1488;26509;2606;5263;2747;0;0;602;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Liverpool West Derby;Ian Byrne;4;Merseyside;65640;1457;30307;1123;4906;1764;0;0;599;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Loughborough;Unknown (LAB gain from CON);8;Leicestershire;79764;11196;23446;2320;7152;2895;0;0;0;0.046;0.950;0.000;0.003;0.000;0.000;0.000;0.000
Louth and Horncastle;Victoria Atkins;8;Lincolnshire;79634;15066;13173;3385;9463;1790;0;0;586;0.577;0.343;0.000;0.079;0.000;0.000;0.000;0.000
Ludlow;Philip Dunne;7;Shropshire;69444;15759;10728;8453;7315;2138;0;0;213;0.739;0.169;0.056;0.035;0.000;0.000;0.000;0.000
Luton North;Sarah Owen;9;Bedfordshire;68185;4262;19848;1310;4513;1347;0;0;377;0.001;0.998;0.000;0.000;0.000;0.000;0.000;0.000
Luton South;Rachel Hopkins;9;Bedfordshire;69338;4230;18838;1335;4931;1565;0;0;579;0.001;0.998;0.000;0.001;0.000;0.000;0.000;0.000
Macclesfield;Unknown (LAB gain from CON);4;Cheshire;76216;13599;20727;3270;8151;3299;0;0;569;0.155;0.829;0.000;0.016;0.000;0.000;0.000;0.000
Maidenhead;Theresa May;12;Berkshire;76668;21845;14001;11345;0;4182;0;0;454;0.814;0.136;0.049;0.000;0.001;0.000;0.000;0.000
Maidstone and The Weald;Helen Grant;12;Kent;76109;14098;12164;8105;7342;2697;0;0;454;0.562;0.336;0.064;0.037;0.000;0.000;0.000;0.000
Makerfield;Yvonne Fovargue;4;Western Manchester;74190;5757;22234;1640;7898;2211;0;0;815;0.002;0.991;0.000;0.006;0.000;0.000;0.000;0.000
Maldon;John Whittingdale;9;Essex;72438;17147;11588;5899;7984;2625;0;0;0;0.787;0.174;0.007;0.032;0.000;0.000;0.000;0.000
Manchester Central;Lucy Powell;4;Central Manchester;92247;1512;31810;1350;5164;2905;0;0;642;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Manchester Gorton;Afzal Khan;4;Central Manchester;76419;885;26835;828;3567;1966;0;0;370;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Manchester Withington;Jeff Smith;4;Central Manchester;76530;2018;32323;3194;5780;3578;0;0;430;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Mansfield;Unknown (LAB gain from CON);8;Nottinghamshire;77131;10605;18240;1578;7690;1842;0;0;756;0.089;0.880;0.000;0.030;0.000;0.000;0.000;0.000
Meon Valley;Flick Drummond;12;Hampshire;75737;17837;10648;10951;7871;2831;0;0;343;0.751;0.111;0.112;0.025;0.000;0.000;0.000;0.000
Meriden;Saqib Bhatti;7;Coventry and Solihull;85368;16468;13959;4795;7910;3426;0;0;535;0.623;0.346;0.003;0.027;0.000;0.000;0.000;0.000
Middlesbrough;Andy McDonald;3;Teesside;60764;2457;16310;880;4924;1271;0;0;905;0.000;0.997;0.000;0.003;0.000;0.000;0.000;0.000
Middlesbrough South and Cleveland East;Unknown (LAB gain from CON);3;Teesside;72348;14035;19622;2715;0;3068;0;0;771;0.192;0.808;0.000;0.000;0.000;0.000;0.000;0.000
Milton Keynes North;Unknown (LAB gain from CON);12;Buckinghamshire;91545;12124;25479;4394;8002;3078;0;0;0;0.049;0.943;0.000;0.008;0.000;0.000;0.000;0.000
Milton Keynes South;Unknown (LAB gain from CON);12;Buckinghamshire;96363;12181;26531;3817;7984;2914;0;0;599;0.030;0.966;0.000;0.004;0.000;0.000;0.000;0.000
Mitcham and Morden;Siobhain McDonagh;11;Merton;70021;3448;25896;1606;5276;2129;0;0;395;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Mole Valley;Unknown (LIB gain from CON);12;Surrey;74665;16339;8984;16647;8586;3261;0;0;423;0.454;0.046;0.469;0.030;0.000;0.000;0.000;0.000
Morecambe and Lunesdale;Unknown (LAB gain from CON);4;Lancashire;67397;8746;18390;2421;7339;2564;0;0;0;0.047;0.932;0.000;0.021;0.000;0.000;0.000;0.000
Morley and Outwood;Unknown (LAB gain from CON);5;West Yorkshire;78803;9500;20765;1964;8365;2799;0;0;1164;0.039;0.936;0.000;0.025;0.000;0.000;0.000;0.000
New Forest East;Julian Lewis;12;Hampshire;73549;16351;11405;8036;7829;2889;0;0;471;0.729;0.193;0.044;0.034;0.000;0.000;0.000;0.000
New Forest West;Desmond Swayne;12;Hampshire;70866;17619;10535;7197;7654;3385;0;0;390;0.816;0.125;0.024;0.035;0.000;0.000;0.000;0.000
Newark;Unknown (LAB gain from CON);8;Nottinghamshire;75850;14060;16531;4036;8740;2740;0;0;600;0.341;0.622;0.001;0.035;0.000;0.000;0.000;0.000
Newbury;Unknown (LIB gain from CON);12;Berkshire;83414;16174;10558;16514;8663;3389;0;0;393;0.432;0.080;0.454;0.033;0.000;0.000;0.000;0.000
Newcastle upon Tyne Central;Chi Onwurah;3;Newcastle area;57845;2392;19178;1473;4804;1778;0;0;516;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Newcastle upon Tyne East;Nick Brown;3;Newcastle area;63796;2775;25126;2429;5140;3030;0;0;413;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Newcastle upon Tyne North;Catherine McKinnell;3;Newcastle area;68486;5601;21884;3216;7743;2597;0;0;662;0.002;0.987;0.000;0.011;0.000;0.000;0.000;0.000
Newcastle-under-Lyme;Unknown (LAB gain from CON);7;Staffordshire;68211;10091;17593;2397;6022;1780;0;0;0;0.100;0.893;0.000;0.007;0.000;0.000;0.000;0.000
Newton Abbot;Anne Marie Morris;10;Devon;72529;12215;11791;11166;8098;2582;0;0;602;0.358;0.337;0.239;0.065;0.000;0.000;0.000;0.000
Norfolk Mid;George Freeman;9;Norfolk;82203;16354;15730;6547;7856;2010;0;0;0;0.509;0.457;0.008;0.025;0.000;0.000;0.000;0.000
Norfolk North;Unknown (LIB gain from CON);9;Norfolk;70729;13207;5883;17454;8027;1370;0;0;0;0.232;0.008;0.743;0.017;0.000;0.000;0.000;0.000
Norfolk North West;Unknown (LAB gain from CON);9;Norfolk;72080;13454;13476;3567;7167;2249;0;0;0;0.463;0.510;0.002;0.024;0.000;0.000;0.000;0.000
Norfolk South;Unknown (LAB gain from CON);9;Norfolk;86214;15755;16788;8527;8747;3649;0;0;324;0.423;0.510;0.026;0.041;0.000;0.000;0.000;0.000
Norfolk South West;Liz Truss;9;Norfolk;78455;15096;13090;4155;7626;2234;0;0;405;0.593;0.378;0.002;0.026;0.000;0.000;0.000;0.000
