Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;UKIP chance;Green chance;NAT chance;MIN chance;OTH chance
St Helens South and Whiston;Marie Rimmer;4;Merseyside;79061;3496;26966;1774;7912;3757;0;0;939;0.000;0.998;0.000;0.002;0.000;0.000;0.000;0.000
St Ives;Unknown (LIB gain from CON);10;Cornwall;68795;9847;8351;14626;7370;2238;0;0;450;0.170;0.090;0.692;0.047;0.001;0.000;0.000;0.000
Stafford;Unknown (LAB gain from CON);7;Staffordshire;72572;13095;17490;2351;6882;3030;0;0;403;0.243;0.749;0.001;0.007;0.000;0.000;0.000;0.000
Staffordshire Moorlands;Unknown (LAB gain from CON);7;Staffordshire;65485;13319;14540;1900;5996;2023;0;0;319;0.419;0.573;0.000;0.008;0.000;0.000;0.000;0.000
Staffordshire South;Gavin Williamson;7;Staffordshire;73668;18157;12524;2953;7157;2251;0;0;441;0.785;0.203;0.000;0.011;0.000;0.000;0.000;0.000
Stalybridge and Hyde;Jonathan Reynolds;4;Eastern Manchester;73064;6183;21574;1043;5929;2255;0;0;565;0.005;0.993;0.000;0.002;0.000;0.000;0.000;0.000
Stevenage;Unknown (LAB gain from CON);9;Hertfordshire;71562;10712;19791;2372;5977;2543;0;0;369;0.077;0.919;0.000;0.004;0.000;0.000;0.000;0.000
Stockport;Navendu Mishra;4;Eastern Manchester;65391;4279;21261;2026;6249;3018;0;0;575;0.000;0.997;0.000;0.003;0.000;0.000;0.000;0.000
Stockton North;Alex Cunningham;3;Teesside;66649;6517;19285;1112;5843;1553;0;0;606;0.008;0.987;0.000;0.005;0.000;0.000;0.000;0.000
Stockton South;Unknown (LAB gain from CON);3;Teesside;76870;10758;23060;1898;7294;1929;0;0;889;0.035;0.963;0.000;0.002;0.000;0.000;0.000;0.000
Stoke-on-Trent Central;Unknown (LAB gain from CON);7;Staffordshire;55419;4845;13884;726;3506;1257;0;0;273;0.010;0.989;0.000;0.001;0.000;0.000;0.000;0.000
Stoke-on-Trent North;Unknown (LAB gain from CON);7;Staffordshire;68298;7817;15743;1122;4864;1340;0;0;384;0.048;0.947;0.000;0.005;0.000;0.000;0.000;0.000
Stoke-on-Trent South;Unknown (LAB gain from CON);7;Staffordshire;64491;9501;14700;1399;4820;1153;0;0;360;0.156;0.839;0.000;0.005;0.000;0.000;0.000;0.000
Stone;Bill Cash;7;Staffordshire;69378;15529;14409;3333;6857;2509;0;0;309;0.556;0.430;0.000;0.012;0.001;0.000;0.000;0.000
Stourbridge;Unknown (LAB gain from CON);7;Black Country;69891;12939;16193;1769;5645;1806;0;0;389;0.290;0.706;0.000;0.004;0.000;0.000;0.000;0.000
Stratford-on-Avon;Nadhim Zahawi;7;Warwickshire;74037;16260;11025;11858;8159;3213;0;0;251;0.634;0.160;0.170;0.036;0.000;0.000;0.000;0.000
Streatham;Bell Ribeiro-Addy;11;Lambeth;84783;3120;32251;3929;6373;5026;0;0;387;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Stretford and Urmston;Kate Green;4;Central Manchester;72372;5739;29033;954;5262;2194;0;0;697;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Stroud;Unknown (LAB gain from CON);10;Gloucestershire;84537;12253;25795;3130;9181;6056;0;0;856;0.060;0.925;0.000;0.013;0.001;0.000;0.000;0.000
Suffolk Central and Ipswich North;Dan Poulter;9;Suffolk;80037;15668;13606;5252;7900;4552;0;0;417;0.589;0.375;0.003;0.031;0.002;0.000;0.000;0.000
Suffolk Coastal;Unknown (LAB gain from CON);9;Suffolk;81910;14463;14718;8088;8995;4752;0;0;491;0.455;0.435;0.039;0.064;0.006;0.000;0.000;0.000
Suffolk South;James Cartlidge;9;Suffolk;76201;13521;12464;6233;8167;4520;0;0;453;0.515;0.389;0.024;0.065;0.006;0.000;0.000;0.000
Suffolk West;Unknown (LAB gain from CON);9;Suffolk;80193;13675;15026;3472;7367;2942;0;0;529;0.412;0.562;0.002;0.023;0.000;0.000;0.000;0.000
Sunderland Central;Julie Elliott;3;Newcastle area;72680;5753;20661;2009;6693;1996;0;0;703;0.004;0.993;0.000;0.003;0.000;0.000;0.000;0.000
Surrey East;Claire Coutinho;12;Surrey;83148;16805;14559;8966;9091;3810;0;0;771;0.558;0.347;0.047;0.047;0.001;0.000;0.000;0.000
Surrey Heath;Michael Gove;12;Surrey;81349;17495;13027;11482;8206;3429;0;0;540;0.635;0.210;0.125;0.029;0.000;0.000;0.000;0.000
Surrey South West;Jeremy Hunt;12;Surrey;79096;16951;12945;15317;8323;3080;0;0;528;0.467;0.185;0.316;0.032;0.000;0.000;0.000;0.000
Sussex Mid;Mims Davies;12;West Sussex;85146;16102;15199;11926;8594;4347;0;0;592;0.453;0.384;0.127;0.034;0.001;0.000;0.000;0.000
Sutton and Cheam;Paul Scully;11;Sutton;71779;13085;10651;11656;6582;2047;0;0;348;0.462;0.230;0.283;0.025;0.000;0.000;0.000;0.000
Sutton Coldfield;Andrew Mitchell;7;Birmingham;75638;17907;16483;3645;6749;2477;0;0;390;0.577;0.417;0.000;0.005;0.000;0.000;0.000;0.000
Swindon North;Unknown (LAB gain from CON);10;Wiltshire;82441;14377;20501;2421;6400;2566;0;0;398;0.197;0.797;0.000;0.005;0.000;0.000;0.000;0.000
Swindon South;Unknown (LAB gain from CON);10;Wiltshire;73118;11498;21023;2283;5564;1734;0;0;324;0.064;0.934;0.000;0.001;0.000;0.000;0.000;0.000
Tamworth;Unknown (LAB gain from CON);7;Staffordshire;71572;14756;15976;1175;5518;1290;0;451;628;0.396;0.600;0.000;0.004;0.000;0.000;0.000;0.000
Tatton;Unknown (LAB gain from CON);4;Cheshire;69018;13439;15920;4313;7918;3130;0;0;646;0.337;0.623;0.000;0.039;0.000;0.000;0.000;0.000
Taunton Deane;Unknown (LIB gain from CON);10;Somerset;88676;15607;10999;18738;8641;2365;0;0;445;0.298;0.078;0.604;0.020;0.000;0.000;0.000;0.000
Telford;Unknown (LAB gain from CON);7;Shropshire;68921;9618;17375;1156;4795;1671;0;0;319;0.074;0.925;0.000;0.001;0.000;0.000;0.000;0.000
Tewkesbury;Laurence Robertson;10;Gloucestershire;83958;15993;13890;10865;8550;3883;0;0;562;0.533;0.307;0.120;0.038;0.001;0.000;0.000;0.000
Thanet North;Unknown (LAB gain from CON);12;Kent;72756;14520;15424;2638;6638;2664;0;0;459;0.431;0.555;0.000;0.013;0.000;0.000;0.000;0.000
Thanet South;Unknown (LAB gain from CON);12;Kent;73223;12757;17967;2186;6362;3057;0;0;394;0.204;0.789;0.000;0.007;0.000;0.000;0.000;0.000
Thirsk and Malton;Kevin Hollinrake;5;North Yorkshire;80991;15585;15212;4819;9562;3080;0;0;470;0.473;0.456;0.001;0.069;0.000;0.000;0.000;0.000
Thornbury and Yate;Unknown (LIB gain from CON);10;Bristol area;69492;13615;8384;16669;6891;1913;0;0;249;0.289;0.037;0.660;0.014;0.000;0.000;0.000;0.000
Thurrock;Unknown (LAB gain from CON);9;Essex;79659;10376;18293;1571;5800;2051;0;0;504;0.096;0.900;0.000;0.003;0.000;0.000;0.000;0.000
Tiverton and Honiton;Neil Parish;10;Devon;82953;17505;7911;17373;7056;2178;0;0;440;0.495;0.021;0.475;0.008;0.000;0.000;0.000;0.000
Tonbridge and Malling;Tom Tugendhat;12;Kent;79278;16944;12727;7371;8280;5039;0;0;427;0.675;0.261;0.025;0.036;0.002;0.000;0.000;0.000
Tooting;Rosena Allin-Khan;11;Wandsworth;76954;6408;32169;2322;6445;4245;0;0;381;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Torbay;Kevin Foster;10;Devon;75054;13763;10113;10710;6939;2099;0;0;451;0.565;0.179;0.217;0.038;0.000;0.000;0.000;0.000
Totnes;Anthony Mangnall;10;Devon;69863;13562;11875;11602;7049;2231;0;0;280;0.439;0.281;0.251;0.029;0.000;0.000;0.000;0.000
Tottenham;David Lammy;11;Haringey;75740;1379;31425;1138;4025;3085;0;0;368;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Truro and Falmouth;Unknown (LAB gain from CON);10;Cornwall;76719;11767;21309;6445;7497;3408;0;0;457;0.091;0.889;0.008;0.012;0.000;0.000;0.000;0.000
Tunbridge Wells;Unknown (LAB gain from CON);12;Kent;74823;14606;14642;10035;7497;2723;0;0;464;0.447;0.436;0.089;0.025;0.001;0.000;0.000;0.000
Twickenham;Munira Wilson;11;Richmond Upon Thames;84906;11286;9577;29431;8650;3068;0;0;360;0.017;0.011;0.958;0.012;0.000;0.000;0.000;0.000
Tynemouth;Alan Campbell;3;Newcastle area;77261;9057;28686;1934;7189;3075;0;0;611;0.002;0.996;0.000;0.001;0.000;0.000;0.000;0.000
Tyneside North;Mary Glindon;3;Newcastle area;78902;5378;26638;1916;7466;2602;0;0;654;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Uxbridge and South Ruislip;Unknown (LAB gain from CON);11;Hillingdon;70365;14337;16883;1048;4145;1378;0;453;736;0.340;0.660;0.000;0.000;0.000;0.000;0.000;0.000
Vauxhall;Florence Eshalomi;11;Lambeth;88659;3018;33616;2952;6344;4888;0;0;371;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Wakefield;Unknown (LAB gain from CON);5;West Yorkshire;70192;9423;18273;747;5159;1227;0;1435;1453;0.054;0.940;0.000;0.006;0.000;0.000;0.000;0.000
Wallasey;Angela Eagle;4;Merseyside;66310;4171;28040;1091;5295;2207;0;0;467;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Walsall North;Unknown (LAB gain from CON);7;Black Country;67177;8625;13447;960;4252;1262;0;0;325;0.124;0.872;0.000;0.004;0.000;0.000;0.000;0.000
Walsall South;Valerie Vaz;7;Black Country;68024;6018;17439;854;3895;1123;0;0;349;0.007;0.990;0.000;0.002;0.000;0.000;0.000;0.000
Walthamstow;Stella Creasy;11;Waltham Forest;70267;1790;31135;971;3959;2703;0;0;311;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Wansbeck;Ian Lavery;3;Northumberland;63339;6378;18673;1850;6153;2012;0;0;457;0.011;0.982;0.000;0.007;0.000;0.000;0.000;0.000
Wantage;Unknown (LIB gain from CON);12;Oxfordshire;90867;15044;16214;16299;9045;3637;0;0;455;0.277;0.341;0.345;0.037;0.000;0.000;0.000;0.000
Warley;John Spellar;7;Black Country;62357;3145;18433;675;3424;1272;0;0;298;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Warrington North;Charlotte Nichols;4;Cheshire;72235;7690;22827;1412;6514;2386;0;0;458;0.007;0.991;0.000;0.002;0.000;0.000;0.000;0.000
Warrington South;Unknown (LAB gain from CON);4;Cheshire;86015;11931;27968;2783;9103;2851;0;0;797;0.029;0.967;0.000;0.004;0.000;0.000;0.000;0.000
Warwick and Leamington;Matt Western;7;Warwickshire;76362;9247;22679;3337;7457;4462;0;0;653;0.030;0.960;0.000;0.009;0.001;0.000;0.000;0.000
Warwickshire North;Unknown (LAB gain from CON);7;Warwickshire;70271;13078;15707;1956;6146;1836;0;0;309;0.331;0.662;0.000;0.007;0.000;0.000;0.000;0.000
Washington and Sunderland West;Sharon Hodgson;3;Newcastle area;66278;4596;18894;1121;5825;1897;0;0;582;0.003;0.995;0.000;0.002;0.000;0.000;0.000;0.000
Watford;Unknown (LAB gain from CON);9;Hertfordshire;83359;10970;22061;7068;7357;2470;0;0;537;0.067;0.917;0.009;0.007;0.000;0.000;0.000;0.000
Waveney;Unknown (LAB gain from CON);9;Suffolk;82791;13505;17163;2418;7028;3383;0;0;467;0.289;0.698;0.000;0.012;0.000;0.000;0.000;0.000
Wealden;Nus Ghani;12;East Sussex;82992;17716;13041;9132;9061;5019;0;0;542;0.666;0.229;0.052;0.051;0.001;0.000;0.000;0.000
Weaver Vale;Mike Amesbury;4;Cheshire;70551;9194;23490;1836;6900;2666;0;0;481;0.015;0.981;0.000;0.004;0.000;0.000;0.000;0.000
Wellingborough;Unknown (LAB gain from CON);8;Northamptonshire;80765;13749;17920;2379;7283;2390;0;0;554;0.264;0.722;0.000;0.013;0.000;0.000;0.000;0.000
Wells;Unknown (LIB gain from CON);10;Somerset;84124;15633;9065;18805;8112;2345;0;0;305;0.313;0.036;0.635;0.015;0.000;0.000;0.000;0.000
Welwyn Hatfield;Unknown (LAB gain from CON);9;Hertfordshire;74892;12693;19766;4231;6589;2954;0;0;417;0.152;0.838;0.001;0.008;0.000;0.000;0.000;0.000
Wentworth and Dearne;John Healey;5;South Yorkshire;74536;5517;20310;1118;7313;1734;0;0;805;0.004;0.987;0.000;0.009;0.000;0.000;0.000;0.000
West Bromwich East;Unknown (LAB gain from CON);7;Black Country;62046;5653;15043;734;3697;1042;0;0;329;0.009;0.990;0.000;0.001;0.000;0.000;0.000;0.000
West Bromwich West;Unknown (LAB gain from CON);7;Black Country;64517;5639;14196;677;3762;1106;0;0;322;0.013;0.984;0.000;0.003;0.000;0.000;0.000;0.000
West Ham;Lyn Brown;11;Newham;97947;2200;34846;1010;4872;2795;0;0;502;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Westminster North;Karen Buck;11;City of Westminster;65519;5067;22567;1619;4879;2931;0;0;366;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Westmorland and Lonsdale;Tim Farron;4;Cumbria;67789;10493;6410;20961;7994;1862;0;0;210;0.051;0.008;0.920;0.021;0.000;0.000;0.000;0.000
Weston-Super-Mare;Unknown (LAB gain from CON);10;Bristol area;82526;14385;17755;5657;7424;3033;0;0;435;0.306;0.676;0.006;0.012;0.000;0.000;0.000;0.000
Wigan;Lisa Nandy;4;Western Manchester;75680;5845;23481;1203;6945;2375;0;0;630;0.004;0.991;0.000;0.005;0.000;0.000;0.000;0.000
Wiltshire North;James Gray;10;Wiltshire;73280;15284;10901;13257;7260;2665;0;0;245;0.528;0.148;0.300;0.023;0.000;0.000;0.000;0.000
Wiltshire South West;Andrew Murrison;10;Wiltshire;77969;15415;15088;7151;7446;2837;0;0;432;0.504;0.457;0.017;0.021;0.000;0.000;0.000;0.000
Wimbledon;Unknown (LAB gain from CON);11;Merton;68240;9967;17154;12144;6903;2872;0;0;439;0.087;0.715;0.179;0.018;0.000;0.000;0.000;0.000
Winchester;Unknown (LIB gain from CON);12;Hampshire;75582;14533;8639;22041;7404;2570;0;0;288;0.153;0.023;0.814;0.010;0.000;0.000;0.000;0.000
Windsor;Adam Afriyie;12;Berkshire;75038;16615;14294;7047;7295;3173;0;0;598;0.626;0.342;0.013;0.018;0.000;0.000;0.000;0.000
Wirral South;Alison McGovern;4;Merseyside;57280;7158;20782;1586;5906;2954;0;0;514;0.011;0.984;0.000;0.004;0.000;0.000;0.000;0.000
Wirral West;Margaret Greenwood;4;Merseyside;55550;8454;20913;1589;5449;2038;0;0;394;0.019;0.979;0.000;0.002;0.000;0.000;0.000;0.000
Witham;Priti Patel;9;Essex;70402;15162;12619;4207;6829;3158;0;0;357;0.637;0.342;0.001;0.020;0.000;0.000;0.000;0.000
Witney;Robert Courts;12;Oxfordshire;83845;16646;14761;12584;7946;3009;0;0;319;0.491;0.328;0.156;0.025;0.000;0.000;0.000;0.000
Woking;Unknown (LAB gain from CON);12;Surrey;75454;12969;13927;11661;7057;3004;0;0;465;0.342;0.429;0.208;0.021;0.000;0.000;0.000;0.000
Wokingham;John Redwood;12;Berkshire;83953;15992;14485;14666;7476;3110;0;0;357;0.396;0.292;0.296;0.016;0.000;0.000;0.000;0.000
Wolverhampton North East;Unknown (LAB gain from CON);7;Black Country;61660;6234;14540;851;3904;1204;0;0;331;0.017;0.979;0.000;0.003;0.000;0.000;0.000;0.000
Wolverhampton South East;Pat McFadden;7;Black Country;62883;4791;15510;669;3610;1083;0;0;322;0.006;0.994;0.000;0.000;0.000;0.000;0.000;0.000
Wolverhampton South West;Unknown (LAB gain from CON);7;Black Country;60534;8648;17089;1080;4058;1145;0;0;319;0.055;0.945;0.000;0.000;0.000;0.000;0.000;0.000
Worcester;Unknown (LAB gain from CON);7;Hereford and Worcestershire;73485;10347;18732;2259;6778;3745;0;0;573;0.094;0.893;0.000;0.012;0.001;0.000;0.000;0.000
Worcestershire Mid;Nigel Huddleston;7;Hereford and Worcestershire;78220;18412;12853;5302;7891;3128;0;0;399;0.755;0.222;0.002;0.020;0.000;0.000;0.000;0.000
Worcestershire West;Harriett Baldwin;7;Hereford and Worcestershire;76241;15476;12337;8196;8679;3867;0;0;454;0.590;0.285;0.046;0.076;0.002;0.000;0.000;0.000
Workington;Unknown (LAB gain from CON);4;Cumbria;61370;7573;17861;1494;6498;1855;0;0;327;0.035;0.958;0.000;0.007;0.000;0.000;0.000;0.000
Worsley and Eccles South;Barbara Keeley;4;Central Manchester;75219;6599;22501;1153;6142;2409;0;0;617;0.003;0.994;0.000;0.003;0.000;0.000;0.000;0.000
Worthing East and Shoreham;Unknown (LAB gain from CON);12;West Sussex;75194;13306;20840;2861;6794;3248;0;0;454;0.144;0.849;0.000;0.006;0.000;0.000;0.000;0.000
Worthing West;Unknown (LAB gain from CON);12;West Sussex;78585;16273;18429;3970;7271;3163;0;0;459;0.371;0.620;0.002;0.007;0.000;0.000;0.000;0.000
Wrekin, The;Unknown (LAB gain from CON);7;Shropshire;70693;13368;15713;2642;6468;2231;0;0;367;0.342;0.647;0.000;0.010;0.001;0.000;0.000;0.000
Wycombe;Unknown (LAB gain from CON);12;Buckinghamshire;78098;11158;20414;3470;6273;2418;0;0;539;0.087;0.907;0.000;0.006;0.000;0.000;0.000;0.000
Wyre and Preston North;Unknown (LAB gain from CON);4;Lancashire;74775;14334;17340;2170;7621;2857;0;0;491;0.309;0.671;0.000;0.019;0.000;0.000;0.000;0.000
Wyre Forest;Unknown (LAB gain from CON);7;Hereford and Worcestershire;78077;15552;16070;3183;7599;2495;0;0;493;0.446;0.534;0.000;0.019;0.000;0.000;0.000;0.000
Wythenshawe and Sale East;Mike Kane;4;Central Manchester;76313;4780;23818;1165;5967;3044;0;0;582;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
Yeovil;Unknown (LIB gain from CON);10;Somerset;82468;15188;8919;17644;8111;2332;0;0;297;0.331;0.037;0.612;0.018;0.000;0.000;0.000;0.000
York Central;Rachael Maskell;5;North Yorkshire;74899;5003;29888;1543;6031;3702;0;0;506;0.000;0.998;0.000;0.001;0.000;0.000;0.000;0.000
York Outer;Unknown (LAB gain from CON);5;North Yorkshire;74673;11435;20267;7981;8654;2836;0;0;483;0.107;0.856;0.010;0.026;0.000;0.000;0.000;0.000
Yorkshire East;Unknown (LAB gain from CON);5;Humber area;80923;13782;16092;3203;9420;2543;0;0;751;0.328;0.620;0.000;0.052;0.000;0.000;0.000;0.000
Aberavon;Stephen Kinnock;6;West Glamorgan;50750;3078;17784;716;4365;1165;3695;0;318;0.000;0.998;0.000;0.001;0.000;0.000;0.000;0.000
Aberconwy;Unknown (LAB gain from CON);6;Clwyd;44699;7574;14437;667;3601;627;4084;0;191;0.070;0.926;0.000;0.001;0.000;0.002;0.000;0.000
Alyn and Deeside;Mark Tami;6;Clwyd;62789;8357;19276;1244;6352;1581;3610;0;459;0.030;0.963;0.000;0.007;0.000;0.000;0.000;0.000
Arfon;Hywel Williams;6;Gwynedd;42215;2027;10460;273;2510;345;15727;0;130;0.000;0.146;0.000;0.001;0.000;0.853;0.000;0.000
Blaenau Gwent;Nick Smith;6;Gwent;50739;2849;16284;740;5076;1131;3219;0;355;0.001;0.996;0.000;0.003;0.000;0.000;0.000;0.000
Brecon and Radnorshire;Fay Jones;6;Powys;55490;12140;9413;6887;5991;1154;1458;0;119;0.627;0.287;0.056;0.029;0.000;0.001;0.000;0.000
Bridgend;Unknown (LAB gain from CON);6;Mid Glamorgan;63303;8801;18828;1220;5964;1829;4541;0;478;0.041;0.952;0.000;0.005;0.000;0.002;0.000;0.000
Caerphilly;Wayne David;6;Gwent;63166;5721;21919;480;5009;892;6322;0;355;0.002;0.994;0.000;0.001;0.000;0.002;0.000;0.000
Cardiff Central;Jo Stevens;6;South Glamorgan;64037;4499;25263;2167;4837;1958;1682;0;248;0.001;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Cardiff North;Anna McMorrin;6;South Glamorgan;68438;11319;26678;1690;5827;2306;2662;0;296;0.025;0.975;0.000;0.000;0.000;0.000;0.000;0.000
Cardiff South and Penarth;Stephen Doughty;6;South Glamorgan;78837;7527;28251;1201;5655;2233;2977;0;345;0.004;0.995;0.000;0.000;0.000;0.000;0.000;0.000
Cardiff West;Kevin Brennan;6;South Glamorgan;68508;7163;25186;1088;5031;1967;4173;0;309;0.004;0.994;0.000;0.002;0.000;0.000;0.000;0.000
Carmarthen East and Dinefwr;Jonathan Edwards;6;Dyfed;57419;7327;13067;363;4405;445;16048;0;189;0.020;0.306;0.000;0.001;0.000;0.672;0.000;0.000
Carmarthen West and Pembrokeshire South;Unknown (LAB gain from CON);6;Dyfed;59158;10338;17152;1046;5411;974;4831;0;167;0.104;0.888;0.000;0.005;0.000;0.002;0.000;0.000
Ceredigion;Ben Lake;6;Dyfed;56386;4985;9574;2348;5668;832;16612;0;143;0.006;0.106;0.000;0.006;0.000;0.881;0.000;0.000
Clwyd South;Unknown (LAB gain from CON);6;Clwyd;53919;7373;15971;1017;5003;969;4221;0;268;0.042;0.945;0.000;0.008;0.000;0.005;0.000;0.000
Clwyd West;Unknown (LAB gain from CON);6;Clwyd;57714;10617;15036;1130;5086;1150;5549;0;273;0.190;0.787;0.000;0.009;0.000;0.013;0.000;0.000
Cynon Valley;Beth Winter;6;Mid Glamorgan;51134;3186;16633;693;4238;920;4177;0;301;0.000;0.996;0.000;0.001;0.000;0.002;0.000;0.000
Delyn;Unknown (LAB gain from CON);6;Clwyd;54560;8078;16746;1293;5668;1343;3277;0;321;0.052;0.938;0.000;0.009;0.000;0.000;0.000;0.000
Dwyfor Meirionnydd;Liz Saville Roberts;6;Gwynedd;44362;4861;6782;303;3384;284;16909;0;116;0.003;0.014;0.000;0.001;0.000;0.982;0.000;0.000
Gower;Tonia Antoniazzi;6;West Glamorgan;61762;10085;20788;1418;5681;1695;3450;0;267;0.049;0.949;0.000;0.001;0.000;0.000;0.000;0.000
Islwyn;Chris Evans;6;Gwent;55423;5143;18446;773;5059;1284;3296;0;319;0.005;0.990;0.000;0.004;0.000;0.000;0.000;0.000
Llanelli;Nia Griffith;6;Dyfed;60518;5770;18544;543;5043;882;8084;0;315;0.013;0.958;0.000;0.004;0.000;0.025;0.000;0.000
Merthyr Tydfil and Rhymney;Gerald Jones;6;Mid Glamorgan;56322;3068;17774;871;4931;1111;4120;0;376;0.000;0.995;0.000;0.002;0.000;0.002;0.000;0.000
Monmouth;Unknown (LAB gain from CON);6;Gwent;67098;15973;18957;2105;6470;2307;2434;0;218;0.345;0.650;0.000;0.004;0.000;0.001;0.000;0.000
Montgomeryshire;Craig Williams;6;Powys;48997;10889;8208;4125;5219;973;1860;0;104;0.711;0.254;0.008;0.027;0.000;0.000;0.000;0.000
Neath;Christina Rees;6;West Glamorgan;56419;4759;17188;1021;5481;1290;7030;0;388;0.007;0.971;0.000;0.005;0.000;0.017;0.000;0.000
Newport East;Jessica Morden;6;Gwent;58554;7162;16962;1070;5004;1516;2112;0;282;0.020;0.976;0.000;0.003;0.000;0.000;0.000;0.000
Newport West;Ruth Jones;6;Gwent;66657;9486;20920;1159;5501;1939;2212;0;297;0.032;0.965;0.000;0.003;0.000;0.000;0.000;0.000
Ogmore;Chris Elmore;6;Mid Glamorgan;57581;4420;19419;923;4976;1398;3899;0;256;0.002;0.996;0.000;0.001;0.000;0.001;0.000;0.000
Pontypridd;Alex Davies-Jones;6;Mid Glamorgan;60327;6515;19512;799;4961;1291;4943;0;344;0.011;0.986;0.000;0.001;0.000;0.001;0.000;0.000
Preseli Pembrokeshire;Unknown (LAB gain from CON);6;Dyfed;59606;9614;17438;1174;5716;1139;5253;0;279;0.081;0.903;0.000;0.008;0.000;0.007;0.000;0.000
Rhondda;Chris Bryant;6;Mid Glamorgan;50262;2408;17262;542;3738;1022;4495;0;241;0.000;0.998;0.000;0.000;0.000;0.002;0.000;0.000
Swansea East;Carolyn Harris;6;West Glamorgan;58450;4219;18725;917;4781;1351;3474;0;369;0.003;0.995;0.000;0.002;0.000;0.000;0.000;0.000
Swansea West;Geraint Davies;6;West Glamorgan;57078;5488;19031;1322;4532;1481;2967;0;297;0.004;0.994;0.000;0.002;0.000;0.000;0.000;0.000
Torfaen;Nick Thomas-Symonds;6;Gwent;62330;6183;18456;1005;6210;1699;2997;0;432;0.011;0.977;0.000;0.011;0.000;0.000;0.000;0.000
Vale of Clwyd;Unknown (LAB gain from CON);6;Clwyd;56649;8158;16352;1011;5050;1156;3524;0;317;0.049;0.940;0.000;0.008;0.000;0.002;0.000;0.000
Vale of Glamorgan;Unknown (LAB gain from CON);6;South Glamorgan;76508;14749;25898;1051;6147;2604;2508;0;315;0.086;0.912;0.000;0.001;0.000;0.000;0.000;0.000
Wrexham;Unknown (LAB gain from CON);6;Clwyd;49737;7333;14442;792;4300;891;3943;0;293;0.063;0.927;0.000;0.007;0.000;0.003;0.000;0.000
Ynys Mon;Unknown (LAB gain from CON);6;Gwynedd;51925;6248;14478;411;4341;478;10818;0;153;0.018;0.756;0.000;0.006;0.000;0.219;0.000;0.000
Aberdeen North;Kirsty Blackman;2;Grampian;62489;5175;13283;2566;820;766;16074;0;1408;0.007;0.347;0.001;0.000;0.000;0.645;0.000;0.000
Aberdeen South;Stephen Flynn;2;Grampian;65719;12391;12582;4094;817;552;14228;0;1590;0.253;0.323;0.000;0.000;0.000;0.423;0.000;0.000
Aberdeenshire West and Kincardine;Andrew Bowie;2;Grampian;72640;17387;12577;5066;941;649;14351;0;1870;0.569;0.171;0.002;0.000;0.000;0.257;0.000;0.000
Airdrie and Shotts;Unknown (LAB gain from NAT);2;Glasgow area;64011;5178;18610;1094;692;304;14213;0;806;0.001;0.744;0.000;0.000;0.000;0.255;0.000;0.000
Angus;Dave Doogan;2;Tayside;63952;13083;9728;2108;742;484;14983;0;1395;0.317;0.109;0.000;0.000;0.000;0.574;0.000;0.000
Argyll and Bute;Brendan O'Hara;2;Argyll and Bute;66525;12449;12145;5747;840;566;14221;0;1631;0.271;0.267;0.007;0.000;0.000;0.454;0.000;0.000
Ayr Carrick and Cumnock;Unknown (LAB gain from NAT);2;Ayrshire and Lanark;71970;13750;14706;1983;820;524;13996;0;1510;0.307;0.380;0.000;0.000;0.000;0.313;0.000;0.000
Ayrshire Central;Philippa Whitford;2;Ayrshire and Lanark;69742;12062;14897;2055;812;514;15155;0;1481;0.154;0.419;0.000;0.000;0.000;0.427;0.000;0.000
Ayrshire North and Arran;Patricia Gibson;2;Ayrshire and Lanark;73534;10932;15486;2023;961;847;16815;0;1487;0.091;0.397;0.001;0.000;0.000;0.511;0.000;0.000
Banff and Buchan;David Duguid;2;Grampian;66655;16845;9681;2008;749;503;11243;0;1449;0.775;0.082;0.000;0.000;0.000;0.143;0.000;0.000
Berwickshire, Roxburgh and Selkirk;John Lamont;2;Borders;74518;19840;12433;3406;925;637;12919;0;1834;0.741;0.119;0.000;0.000;0.000;0.140;0.000;0.000
