Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
East Grinstead and Uckfield;Mims Davies;12;Sussex East;75385;15284;8290;8482;8610;7403;0;570;1512;0.71;0.065;0.086;0.087;0.051;0;0;0
East Ham;Unknown (Green gain from LAB);11;Lea Valley;79086;2630;8013;1845;6808;9692;0;5670;0;0.005;0.3;0.002;0.14;0.527;0;0.025;0
Eastbourne;Josh Babarinde;12;Sussex East;72592;7000;3854;20347;11782;3703;0;579;743;0.026;0.001;0.905;0.065;0.001;0;0;0
Eastleigh;Unknown (Reform gain from LIB);12;Southampton;69965;9911;6786;11132;12243;4795;0;483;1031;0.191;0.038;0.354;0.406;0.01;0;0;0
Edmonton and Winchmore Hill;Unknown (Reform gain from LAB);11;Enfield and Haringey;75792;6079;9600;4085;10559;9744;0;1113;1404;0.048;0.295;0.008;0.355;0.293;0;0;0
Ellesmere Port and Bromborough;Justin Madders;4;Wirral and Chester North;70799;1673;19267;744;18268;2107;0;1199;632;0.002;0.474;0;0.51;0.014;0;0;0
Eltham and Chislehurst;Unknown (Reform gain from LAB);11;Bexley and Bromley;74224;6819;14443;3089;14628;5770;0;960;737;0.09;0.404;0.003;0.444;0.059;0;0;0
Ely and East Cambridgeshire;Charlotte Cane;9;Cambridgeshire South;79112;11334;7704;14566;13554;5212;0;630;1040;0.16;0.032;0.487;0.311;0.009;0;0;0
Enfield North;Feryal Clark;11;Enfield and Haringey;78770;5888;11287;4384;10245;8364;0;1399;1129;0.035;0.52;0.01;0.271;0.163;0;0;0
Epping Forest;Neil Hudson;9;Essex South West;72229;14218;8429;4908;10349;4822;0;387;1098;0.759;0.082;0.007;0.146;0.006;0;0;0
Epsom and Ewell;Unknown (CON gain from LIB);12;Surrey East;77530;14952;7383;12569;13358;6738;0;451;1017;0.466;0.023;0.231;0.268;0.011;0;0;0
Erewash;Unknown (Reform gain from LAB);8;Derbyshire South;71497;5633;12565;2424;17605;3916;0;1323;433;0.041;0.231;0;0.718;0.009;0;0;0
Erith and Thamesmead;Unknown (Reform gain from LAB);11;Bexley and Bromley;78886;4807;10439;2350;12471;9941;0;956;875;0.007;0.284;0;0.494;0.214;0;0;0
Esher and Walton;Monica Harding;12;Runnymede;74042;18469;1022;28216;4808;2091;0;292;713;0.148;0.001;0.829;0.017;0.004;0;0;0
Essex North West;Kemi Badenoch;9;Essex North;79824;16799;10950;5413;14688;5817;0;394;659;0.579;0.127;0.006;0.282;0.006;0;0;0
Exeter;Unknown (Green gain from LAB);10;Devon Central and East;67840;5399;10010;3530;11862;12438;0;776;811;0.016;0.191;0.006;0.373;0.413;0;0;0
Exmouth and Exeter East;Unknown (Reform gain from CON);10;Devon Central and East;79983;12285;9932;10063;14021;6530;0;444;924;0.319;0.117;0.129;0.413;0.021;0;0;0
Fareham and Waterlooville;Unknown (Reform gain from CON);12;Portsmouth;77691;15248;7446;7008;15725;3696;0;445;441;0.388;0.057;0.052;0.5;0.002;0;0;0
Farnham and Bordon;Gregory Stafford;12;Surrey West and Aldershot;75918;16097;7396;11124;12070;6010;0;315;421;0.63;0.024;0.162;0.172;0.011;0;0;0
Faversham and Mid Kent;Unknown (Reform gain from CON);12;Medway and Maidstone;74301;10638;8286;4298;18607;5909;0;632;655;0.184;0.031;0.004;0.774;0.006;0;0;0
Feltham and Heston;Unknown (Reform gain from LAB);11;South West London;76983;3187;11417;1332;11526;4032;0;1236;2045;0.018;0.396;0;0.501;0.084;0;0;0
Filton and Bradley Stoke;Claire Hazelgrove;10;Avon North;77584;7479;16880;5053;14604;6987;0;1070;534;0.112;0.457;0.027;0.329;0.075;0;0;0
Finchley and Golders Green;Sarah Sackman;11;Brent Harrow Barnet;77500;9910;13498;3961;7395;8196;0;707;596;0.186;0.628;0.004;0.078;0.103;0;0;0
Folkestone and Hythe;Unknown (Reform gain from LAB);12;Kent South;70056;8590;8767;3195;17782;6194;0;818;682;0.078;0.068;0.001;0.843;0.009;0;0;0
Forest of Dean;Unknown (Reform gain from LAB);10;Gloucestershire;72052;13750;8087;3334;17862;5985;0;695;632;0.297;0.048;0.004;0.64;0.011;0;0;0
Frome and East Somerset;Anna Sabine;10;Somerset East and Weston;70378;7591;4895;16035;13197;6289;0;851;1008;0.125;0.015;0.538;0.276;0.045;0;0;0
Fylde;Unknown (Reform gain from CON);4;Lancashire West;77100;14101;8345;4446;17921;3498;0;1031;1834;0.316;0.056;0.004;0.622;0.002;0;0;0
Gainsborough;Unknown (Reform gain from CON);8;Lincolnshire North;75836;13449;8355;3907;16737;2794;0;524;317;0.328;0.045;0.001;0.625;0;0;0;0
Gateshead Central and Whickham;Unknown (Reform gain from LAB);3;Tyne and Wear South;69823;1746;17521;1238;18211;2229;0;980;681;0.005;0.358;0.001;0.622;0.013;0;0;0
Gedling;Michael Payne;8;Nottinghamshire South;77006;2700;21481;831;18748;1912;0;1503;477;0.021;0.604;0;0.366;0.008;0;0;0
Gillingham and Rainham;Unknown (Reform gain from LAB);12;Medway and Maidstone;73523;8972;8690;3982;14867;6018;0;510;586;0.157;0.106;0.004;0.711;0.022;0;0;0
Glastonbury and Somerton;Sarah Joanne Dyke;10;Somerset East and Weston;72982;10838;4812;16009;12149;4710;0;345;665;0.13;0.003;0.687;0.178;0.002;0;0;0
Gloucester;Unknown (Reform gain from LAB);10;Gloucestershire;79475;10296;9834;5727;14151;6039;0;762;919;0.232;0.159;0.02;0.567;0.022;0;0;0
Godalming and Ash;Unknown (LIB gain from CON);12;Surrey West and Aldershot;74168;19510;2459;20036;7469;2208;0;340;480;0.441;0.003;0.472;0.082;0.002;0;0;0
Goole and Pocklington;David Davis;5;East Yorkshire;78287;18138;7568;2742;17212;2986;0;561;340;0.466;0.069;0;0.464;0;0;0;0
Gorton and Denton;Unknown (Reform gain from LAB);4;Manchester East;78125;3113;8683;1937;11567;9116;0;2020;1147;0.001;0.226;0;0.557;0.216;0;0;0
Gosport;Unknown (Reform gain from CON);12;Portsmouth;73261;15458;6377;3018;16019;2705;0;375;464;0.387;0.041;0.004;0.565;0.002;0;0;0
Grantham and Bourne;Gareth Davies;8;Lincolnshire South;73280;18874;4504;1363;17669;2388;0;575;725;0.494;0.017;0;0.488;0;0;0;0
Gravesham;Unknown (Reform gain from LAB);12;Kent West;73088;8460;8820;2964;17448;4827;0;701;485;0.072;0.075;0.002;0.846;0.004;0;0;0
Great Grimsby and Cleethorpes;Unknown (Reform gain from LAB);5;Lincolnshire North;78875;4582;10306;1578;19897;2924;0;1000;414;0.008;0.063;0;0.928;0;0;0;0
Great Yarmouth;Rupert Lowe;9;Norfolk North;73317;7120;7636;2951;22073;4001;0;707;510;0.014;0.013;0;0.972;0;0;0;0
Greenwich and Woolwich;Unknown (Green gain from LAB);11;South East London;73573;4312;12125;3449;7835;14598;0;1007;876;0.005;0.307;0.001;0.044;0.642;0;0;0
Guildford;Zöe Franklin;12;Surrey West and Aldershot;70734;14756;2220;23295;5414;3637;0;333;704;0.137;0.003;0.817;0.031;0.011;0;0;0
Hackney North and Stoke Newington;Unknown (Green gain from LAB);11;Hackney and Tower Hamlets;77797;3214;10892;3425;5744;19367;0;1249;987;0;0.085;0;0.007;0.907;0;0;0
Hackney South and Shoreditch;Unknown (Green gain from LAB);11;Hackney and Tower Hamlets;78262;2702;11551;2679;5159;20122;0;1201;987;0;0.089;0;0.002;0.909;0;0;0
Halesowen;Unknown (Reform gain from LAB);7;Black Country;68549;8086;8289;4094;14165;4874;0;464;489;0.119;0.133;0.004;0.739;0.004;0;0;0
Halifax;Unknown (Reform gain from LAB);5;Huddersfield and Halifax;77516;6427;8054;2722;16753;7166;0;1395;1572;0.028;0.086;0;0.86;0.025;0;0;0
Hamble Valley;Paul Holmes;12;Southampton;80537;15442;7705;10156;14256;4556;0;410;468;0.456;0.041;0.151;0.347;0.004;0;0;0
Hammersmith and Chiswick;Unknown (Green gain from LAB);11;West London;75860;7029;12711;5614;8236;13401;0;1070;1088;0.05;0.398;0.011;0.076;0.465;0;0;0
Hampshire East;Damian Hinds;12;Hampshire;71965;13530;6066;12405;11511;4299;0;386;513;0.412;0.012;0.349;0.224;0.002;0;0;0
Hampshire North East;Unknown (CON gain from LIB);12;Hampshire;76975;17751;6446;12890;12552;5437;0;308;495;0.629;0.009;0.207;0.152;0.002;0;0;0
Hampshire North West;Kit Malthouse;12;Hampshire;78629;14155;9513;6915;14051;4968;0;464;458;0.431;0.118;0.037;0.404;0.009;0;0;0
Hampstead and Highgate;Unknown (Green gain from LAB);11;Central London;80029;6702;13548;6822;7522;15183;0;1054;1160;0.02;0.35;0.02;0.04;0.569;0;0;0
Harborough, Oadby and Wigston;Neil O'Brien;8;Leicestershire East and Rutland;77407;12406;11156;4818;11390;4865;0;777;451;0.422;0.262;0.006;0.304;0.005;0;0;0
Harlow;Unknown (Reform gain from LAB);9;Essex South West;74683;9026;8646;3456;18315;5090;0;707;537;0.089;0.047;0;0.859;0.004;0;0;0
Harpenden and Berkhamsted;Victoria Collins;9;Hertfordshire West;72242;17189;1180;29861;4396;1819;0;320;737;0.081;0.001;0.907;0.008;0.002;0;0;0
Harrogate and Knaresborough;Tom Gordon;5;York;77970;13680;4790;20081;9119;4349;0;549;819;0.135;0.006;0.8;0.057;0.002;0;0;0
Harrow East;Bob Blackman;11;Brent Harrow Barnet;76386;16060;7655;4493;8840;4549;0;698;1038;0.876;0.051;0.004;0.06;0.008;0;0;0
Harrow West;Gareth Thomas;11;Brent Harrow Barnet;79902;8587;10686;3222;7351;8119;0;797;2123;0.223;0.459;0.008;0.123;0.186;0;0;0.001
Hartlepool;Unknown (Reform gain from LAB);3;County Durham;71437;1910;13074;447;18902;1078;0;992;609;0.005;0.147;0;0.847;0;0;0;0
Harwich and North Essex;Unknown (Reform gain from CON);9;Essex North;76579;10741;9720;4601;18141;5275;0;631;553;0.183;0.073;0.002;0.738;0.004;0;0;0
Hastings and Rye;Unknown (Reform gain from LAB);12;Sussex East;75939;8479;10698;4059;15192;8856;0;1059;754;0.078;0.223;0.004;0.618;0.075;0;0;0
Havant;Unknown (Reform gain from CON);12;Portsmouth;72346;8742;7973;3228;18469;4900;0;759;457;0.075;0.036;0.003;0.882;0.004;0;0;0
Hayes and Harlington;John McDonnell;11;Southall;74405;2429;14309;869;11515;3007;0;1439;909;0.016;0.554;0.001;0.344;0.083;0;0;0
Hazel Grove;Lisa Smart;4;Manchester East;72843;6466;9498;11962;11311;4787;0;1089;714;0.035;0.181;0.47;0.299;0.014;0;0;0
Hemel Hempstead;Unknown (Reform gain from LAB);9;Hertfordshire West;71038;10259;9786;6371;12812;6266;0;430;486;0.252;0.206;0.025;0.484;0.033;0;0;0
Hendon;Unknown (CON gain from LAB);11;Brent Harrow Barnet;74865;9387;9132;2668;8142;6275;0;736;661;0.366;0.342;0.001;0.212;0.078;0;0;0
Henley and Thame;Freddie Van Mierlo;12;Oxfordshire;73749;13384;5453;16335;11679;5069;0;552;1354;0.233;0.007;0.615;0.142;0.002;0;0;0
Hereford and South Herefordshire;Unknown (Reform gain from CON);7;English Marches;72203;10644;8594;5522;17335;4758;0;552;701;0.218;0.057;0.006;0.715;0.003;0;0;0
Herefordshire North;Unknown (Reform gain from Green);7;English Marches;72797;12874;3770;3638;15892;14512;0;1124;599;0.199;0.003;0.001;0.472;0.325;0;0;0
Herne Bay and Sandwich;Unknown (Reform gain from CON);12;Kent East;77841;13209;9101;3431;18266;4724;0;442;260;0.287;0.043;0.001;0.667;0.002;0;0;0
Hertford and Stortford;Unknown (CON gain from LAB);9;Hertfordshire East;78915;13767;11856;6441;13369;8942;0;589;788;0.398;0.216;0.017;0.314;0.054;0;0;0
Hertfordshire North East;Unknown (Reform gain from LAB);9;Hertfordshire East;77090;10976;11720;5729;15721;6638;0;771;685;0.193;0.216;0.01;0.571;0.009;0;0;0
Hertfordshire South West;Unknown (Reform gain from CON);9;Hertfordshire West;71353;11479;7191;10365;12810;4898;0;618;1132;0.343;0.047;0.205;0.397;0.008;0;0;0
Hertsmere;Oliver Dowden;9;Hertfordshire West;73518;19532;5730;2432;14066;3279;0;450;424;0.653;0.07;0.002;0.272;0.002;0;0;0
Hexham;Joe Morris;3;Northumberland;76431;13453;15247;4049;8679;4839;0;834;794;0.347;0.574;0.002;0.072;0.005;0;0;0
Heywood and Middleton North;Unknown (Reform gain from LAB);4;Manchester North East;74786;3279;10833;1642;18966;2660;0;1121;1567;0.007;0.082;0;0.907;0.003;0;0;0
High Peak;Jonathan Brian Pearce;8;Derbyshire North;74385;10092;13480;3323;12717;6798;0;874;382;0.143;0.493;0;0.344;0.019;0;0;0
Hinckley and Bosworth;Unknown (Reform gain from CON);8;Leicestershire West;76431;14761;5934;5845;15057;2501;0;565;421;0.382;0.044;0.035;0.535;0.003;0;0;0
Hitchin;Alistair Strathern;9;Hertfordshire East;75080;11617;13765;6693;11665;7991;0;513;556;0.236;0.468;0.024;0.222;0.05;0;0;0
Holborn and St Pancras;Unknown (Green gain from LAB);11;Central London;71300;2503;9875;2474;5893;12932;0;3629;1425;0.002;0.274;0.002;0.026;0.695;0;0;0
Honiton and Sidmouth;Unknown (Reform gain from LIB);10;Devon Central and East;75537;12707;4713;14552;15495;4361;0;428;845;0.198;0.003;0.389;0.408;0.002;0;0;0
Hornchurch and Upminster;Unknown (Reform gain from CON);11;Dagenham and Redbridge;75438;17899;4310;1165;23982;3060;0;367;528;0.166;0.003;0;0.83;0;0;0;0
Hornsey and Friern Barnet;Unknown (Green gain from LAB);11;Enfield and Haringey;69885;3516;15819;5310;5048;17681;0;945;917;0;0.409;0.003;0.003;0.585;0;0;0
Horsham;John Milne;12;Sussex West;79150;12814;6888;15970;13295;4725;0;576;1180;0.202;0.012;0.547;0.236;0.001;0;0;0
Houghton and Sunderland South;Unknown (Reform gain from LAB);3;Tyne and Wear South;78448;1773;16117;700;23811;1628;0;918;455;0;0.11;0;0.887;0.002;0;0;0
Hove and Portslade;Unknown (Green gain from LAB);12;South Coast;74063;5162;14794;3503;10690;15707;0;1048;1495;0.008;0.398;0.002;0.113;0.478;0;0;0
Huddersfield;Unknown (Reform gain from LAB);5;Huddersfield and Halifax;77795;6186;7858;2777;13319;11522;0;1446;577;0.027;0.07;0.001;0.566;0.335;0;0;0
Hull East;Unknown (Reform gain from LAB);5;East Yorkshire;70650;1785;9954;1313;18555;2538;0;724;442;0;0.065;0;0.932;0.002;0;0;0
Hull North and Cottingham;Unknown (Reform gain from LAB);5;East Yorkshire;75280;1651;16624;878;17969;2049;0;1037;986;0.004;0.322;0.001;0.659;0.014;0;0;0
Hull West and Haltemprice;Unknown (Reform gain from LAB);5;East Yorkshire;73252;2042;15741;858;20863;1459;0;892;545;0.006;0.178;0;0.812;0.003;0;0;0
Huntingdon;Unknown (Reform gain from CON);9;Cambridgeshire North;79074;13061;11658;4845;14454;5408;0;457;593;0.363;0.199;0.003;0.429;0.005;0;0;0
Hyndburn;Unknown (Reform gain from LAB);4;Lancashire East;76126;7162;7096;2412;13654;5781;0;872;392;0.096;0.09;0;0.79;0.024;0;0;0
Ilford North;Unknown (MIN gain from LAB);11;Dagenham and Redbridge;77835;5923;8773;2500;8920;6022;0;8952;0;0.062;0.336;0.004;0.313;0.096;0;0.188;0
Ilford South;Unknown (Green gain from LAB);11;Dagenham and Redbridge;80993;3964;7587;2037;8496;8750;0;7363;0;0.016;0.255;0.004;0.288;0.35;0;0.086;0
Ipswich;Unknown (Reform gain from LAB);9;Suffolk West and Ipswich;76319;5030;15372;1671;15598;4710;0;553;521;0.068;0.39;0.001;0.493;0.047;0;0;0
Isle of Wight East;Unknown (Reform gain from CON);12;Isle of Wight and the New Forest;55855;9979;3797;2887;14187;4921;0;468;498;0.219;0.008;0.003;0.751;0.018;0;0;0
Isle of Wight West;Unknown (Reform gain from LAB);12;Isle of Wight and the New Forest;55406;9496;7416;3463;11535;4969;0;275;354;0.385;0.094;0.006;0.495;0.02;0;0;0
Islington North;Jeremy Corbyn;11;Central London;72582;2678;8812;2832;5251;12379;0;13364;0;0.001;0.135;0.001;0.016;0.425;0;0.421;0
Islington South and Finsbury;Unknown (Green gain from LAB);11;Central London;74122;3316;12115;3612;6783;17336;0;1033;967;0.001;0.191;0;0.021;0.786;0;0;0
Jarrow and Gateshead East;Unknown (Reform gain from LAB);3;Tyne and Wear South;70272;1599;15184;667;20825;2050;0;803;507;0;0.153;0;0.844;0.003;0;0;0
Keighley and Ilkley;Robbie Moore;5;Bradford;74367;11249;10105;2214;10887;4709;0;929;788;0.405;0.245;0;0.339;0.011;0;0;0
Kenilworth and Southam;Jeremy Wright;7;Warwickshire;74923;14723;10241;9212;12256;5215;0;470;592;0.553;0.127;0.067;0.244;0.008;0;0;0
Kensington and Bayswater;Joe Powell;11;West London;77306;9707;9798;5750;7824;7956;0;1436;1282;0.315;0.347;0.033;0.143;0.16;0;0;0
Kettering;Unknown (Reform gain from LAB);8;Northamptonshire;79390;14050;8521;2950;14691;9195;0;1003;828;0.374;0.088;0;0.458;0.08;0;0;0
Kingston and Surbiton;Ed Davey;11;South West London;77340;7563;7091;19031;9209;8615;0;601;1848;0.021;0.02;0.857;0.046;0.055;0;0;0
Kingswinford and South Staffordshire;Mike Wood;7;Staffordshire South;71662;19146;4461;2017;18385;2068;0;405;487;0.441;0.01;0;0.549;0;0;0;0
Knowsley;Anneliese Midgley;4;Merseyside East and Warrington;72087;851;17389;486;15136;2002;0;1143;628;0;0.576;0;0.413;0.011;0;0;0
Lancashire West;Ashley Dalton;4;Lancashire South;74083;2451;20004;813;18597;1825;0;1294;411;0.01;0.536;0;0.444;0.009;0;0;0
Lancaster and Wyre;Unknown (Reform gain from LAB);4;Lancashire West;74760;8714;10226;4121;13428;8929;0;1783;584;0.105;0.258;0.004;0.512;0.12;0;0;0
Leeds Central and Headingley;Unknown (Green gain from LAB);5;Leeds;70554;2232;8057;2327;6151;16198;0;1344;763;0;0.043;0;0.016;0.94;0;0;0
Leeds East;Unknown (Reform gain from LAB);5;Leeds;76207;5498;9142;2007;15983;7270;0;1137;877;0.013;0.15;0;0.805;0.03;0;0;0
Leeds North East;Fabian Hamilton;5;Leeds;70178;5438;12547;3762;8271;11333;0;1769;1483;0.016;0.505;0.001;0.124;0.353;0;0;0
Leeds North West;Katie White;5;Leeds;71592;7062;16146;5988;10478;6376;0;1516;823;0.047;0.775;0.015;0.135;0.028;0;0;0
Leeds South;Unknown (Green gain from LAB);5;Leeds;75953;4361;8171;1989;9935;9980;0;1286;1258;0.016;0.184;0;0.398;0.401;0;0;0
Leeds South West and Morley;Unknown (Reform gain from LAB);5;Leeds;71854;7450;10693;2242;16093;5549;0;977;558;0.037;0.212;0;0.743;0.007;0;0;0
Leeds West and Pudsey;Unknown (Reform gain from LAB);5;Leeds;70069;5599;9607;2974;13881;8132;0;1225;751;0.022;0.254;0.001;0.653;0.07;0;0;0
Leicester East;Unknown (Reform gain from CON);8;Leicestershire East and Rutland;76560;7547;5165;4982;7589;4510;0;2651;3871;0.316;0.145;0.079;0.334;0.078;0;0;0.046
Leicester South;Shockat Adam;8;Leicestershire East and Rutland;70867;3145;6317;2011;6596;8784;0;9413;0;0.015;0.124;0.003;0.161;0.376;0;0.32;0
Leicester West;Unknown (Reform gain from LAB);8;Leicestershire East and Rutland;74102;4523;8378;2704;10276;6606;0;1558;566;0.032;0.354;0.003;0.516;0.095;0;0;0
Leicestershire Mid;Unknown (Reform gain from CON);8;Leicestershire West;75933;12232;9739;3467;14480;4803;0;779;272;0.388;0.11;0;0.497;0.005;0;0;0
Leicestershire North West;Unknown (Reform gain from LAB);8;Leicestershire West;77757;9939;10286;2964;18576;4865;0;1098;932;0.103;0.096;0;0.797;0.003;0;0;0
Leicestershire South;Unknown (Reform gain from CON);8;Leicestershire West;78543;16007;7314;5089;16309;3401;0;701;286;0.424;0.064;0.007;0.501;0.003;0;0;0
Leigh and Atherton;Unknown (Reform gain from LAB);4;Manchester North West;79761;1937;16034;516;24884;1684;0;921;534;0.002;0.096;0;0.901;0.001;0;0;0
Lewes;James MacCleary;12;Sussex East;76166;12433;4969;19336;10307;6822;0;381;816;0.106;0.002;0.825;0.06;0.007;0;0;0
Lewisham East;Unknown (Green gain from LAB);11;South East London;73376;3792;11256;2567;8253;12632;0;991;839;0.004;0.337;0.001;0.104;0.554;0;0;0
Lewisham North;Unknown (Green gain from LAB);11;South East London;74204;2839;11970;3020;5023;19288;0;1217;869;0;0.109;0;0.002;0.889;0;0;0
Lewisham West and East Dulwich;Unknown (Green gain from LAB);11;South East London;70099;3156;14153;3265;5274;18354;0;1078;742;0;0.26;0;0.004;0.736;0;0;0
Leyton and Wanstead;Unknown (Green gain from LAB);11;Lea Valley;73366;3790;11097;3028;7258;13596;0;1305;2612;0.004;0.285;0.001;0.07;0.639;0;0;0.001
Lichfield;Unknown (Reform gain from LAB);7;Staffordshire South;76118;11179;10581;5014;18741;4545;0;617;675;0.16;0.085;0.001;0.751;0.002;0;0;0
Lincoln;Unknown (Reform gain from LAB);8;Lincolnshire North;72313;2400;17962;880;18007;1826;0;1405;665;0.027;0.411;0.001;0.543;0.017;0;0;0
Liverpool Garston;Maria Eagle;4;Merseyside East and Warrington;69282;1341;21254;980;13475;2083;0;1137;1943;0.003;0.772;0;0.195;0.029;0;0;0
Liverpool Riverside;Unknown (Green gain from LAB);4;Merseyside East and Liverpool;71380;1610;9498;1671;7883;11145;0;1400;749;0;0.301;0;0.136;0.562;0;0;0
Liverpool Walton;Dan Carden;4;Merseyside East and Liverpool;69317;741;18184;413;14115;2060;0;1138;560;0;0.706;0;0.282;0.012;0;0;0
Liverpool Wavertree;Paula Barker;4;Merseyside East and Liverpool;70581;2519;12217;3295;7830;11955;0;1580;1368;0.002;0.459;0.001;0.103;0.435;0;0;0
Liverpool West Derby;Ian Byrne;4;Merseyside East and Liverpool;69934;838;18762;476;13822;2169;0;1204;1073;0;0.707;0;0.262;0.031;0;0;0
Loughborough;Unknown (Reform gain from LAB);8;Leicestershire West;68996;8755;9925;3515;11089;7010;0;832;363;0.187;0.305;0.003;0.439;0.066;0;0;0
Louth and Horncastle;Unknown (Reform gain from CON);8;Lincolnshire South;76882;18041;4045;1294;21022;1998;0;528;471;0.289;0.009;0;0.701;0;0;0;0
Lowestoft;Unknown (Reform gain from LAB);9;Suffolk East;74332;9400;8263;3244;17301;5745;0;497;422;0.133;0.051;0.001;0.806;0.009;0;0;0
Luton North;Unknown (Reform gain from LAB);9;Bedfordshire;74866;5247;8024;2921;12314;5826;0;2433;2595;0.055;0.224;0.003;0.668;0.048;0;0;0.002
Luton South and South Bedfordshire;Unknown (Reform gain from LAB);9;Bedfordshire;76970;5516;7097;3094;13252;6371;0;5701;0;0.043;0.136;0.004;0.747;0.062;0;0.007;0
Macclesfield;Tim Roca;4;Cheshire;76416;12645;14517;4969;12030;6913;0;806;654;0.269;0.468;0.004;0.238;0.02;0;0;0
Maidenhead;Joshua Peter Reynolds;12;Buckinghamshire South;75687;17059;1449;22152;4126;1641;0;396;951;0.348;0.022;0.592;0.033;0.003;0;0;0
Maidstone and Malling;Helen Grant;12;Medway and Maidstone;76449;18687;5590;4754;15810;4867;0;464;779;0.445;0.045;0.038;0.451;0.02;0;0;0
Makerfield;Unknown (Reform gain from LAB);4;Lancashire South;76845;1464;15212;586;24685;1579;0;878;512;0;0.07;0;0.928;0.001;0;0;0
Maldon;John Whittingdale;9;Essex South East;78281;21475;4258;2372;21046;2501;0;307;269;0.476;0.005;0;0.518;0;0;0;0
Manchester Central;Unknown (Green gain from LAB);4;Manchester Central and Trafford;85049;3038;9865;2658;10733;13097;0;1640;1266;0.003;0.202;0;0.251;0.544;0;0;0
Manchester Rusholme;Unknown (Green gain from LAB);4;Manchester Central and Trafford;72604;1613;6792;1232;4551;12990;0;1805;1603;0;0.072;0;0.015;0.912;0;0;0
Manchester Withington;Unknown (Green gain from LAB);4;Manchester Central and Trafford;70549;2191;12485;4038;4489;16565;0;1687;1148;0;0.254;0;0.002;0.743;0;0;0
Mansfield;Unknown (Reform gain from LAB);8;Nottinghamshire North;73817;8237;8912;1797;16472;4356;0;625;526;0.074;0.095;0;0.829;0.002;0;0;0
Melksham and Devizes;Brian Mathew;10;Wiltshire South;71999;11668;5420;15525;13308;4322;0;520;723;0.16;0.006;0.561;0.269;0.003;0;0;0
Melton and Syston;Edward Argar;8;Leicestershire East and Rutland;74316;18920;4312;1486;16473;2887;0;712;501;0.52;0.02;0.001;0.459;0;0;0;0
Meriden and Solihull East;Saqib Bhatti;7;Coventry and Meriden;73659;15597;5777;3331;14316;3511;0;477;378;0.475;0.065;0.005;0.451;0.003;0;0;0
Middlesbrough and Thornaby East;Unknown (Reform gain from LAB);3;Teesside;75123;4714;8351;1566;16943;5322;0;1072;900;0.01;0.085;0;0.896;0.009;0;0;0
Middlesbrough South and East Cleveland;Unknown (CON gain from LAB);3;Teesside;70328;11492;9999;2180;10482;3404;0;485;499;0.482;0.23;0;0.287;0.001;0;0;0
Milton Keynes Central;Emily Darlington;12;Buckinghamshire North;81078;9597;12333;5383;10440;8012;0;589;746;0.169;0.498;0.02;0.234;0.078;0;0;0
Milton Keynes North;Chris Curtis;12;Buckinghamshire North;70709;9544;11111;4391;10581;7032;0;513;504;0.22;0.413;0.011;0.3;0.056;0;0;0
Mitcham and Morden;Siobhain McDonagh;11;Wimbledon and Sutton;77272;4930;12352;3555;10733;11416;0;1081;1080;0.014;0.43;0.001;0.228;0.326;0;0;0
Morecambe and Lunesdale;Unknown (Reform gain from LAB);4;Lancashire West;76424;10812;12045;5538;14054;4923;0;666;469;0.183;0.333;0.005;0.471;0.008;0;0;0
New Forest East;Julian Lewis;12;Isle of Wight and the New Forest;70618;19363;4111;2929;15664;2576;0;372;529;0.57;0.02;0.011;0.397;0.001;0;0;0
New Forest West;Desmond Swayne;12;Isle of Wight and the New Forest;68644;18061;5525;4580;14788;2912;0;396;400;0.486;0.064;0.038;0.408;0.003;0;0;0
Newark;Robert Jenrick;8;Nottinghamshire North;80028;22713;6806;1991;17295;2919;0;607;499;0.585;0.078;0;0.337;0;0;0;0
Newbury;Lee Raymond James Dillon;12;Berkshire;71986;12164;5732;12340;10580;4643;0;373;559;0.353;0.012;0.421;0.205;0.008;0;0;0
Newcastle upon Tyne Central and West;Unknown (Reform gain from LAB);3;Tyne and Wear North;76969;4766;9749;2579;15967;8295;0;1249;1890;0.006;0.2;0;0.736;0.057;0;0;0
Newcastle upon Tyne East and Wallsend;Unknown (Reform gain from LAB);3;Tyne and Wear North;76421;3758;11066;2792;15564;9879;0;1170;756;0.002;0.256;0;0.637;0.104;0;0;0
Newcastle upon Tyne North;Catherine McKinnell;3;Tyne and Wear North;75146;5936;14546;5678;12151;9841;0;1227;855;0.019;0.635;0.005;0.232;0.109;0;0;0
Newcastle-under-Lyme;Unknown (Reform gain from LAB);7;Staffordshire North;67839;8277;9018;3911;14349;5345;0;454;396;0.123;0.156;0;0.709;0.012;0;0;0
Newton Abbot;Unknown (Reform gain from LIB);10;Devon Central and East;73885;11595;6639;11348;14076;5247;0;343;1241;0.261;0.021;0.248;0.461;0.008;0;0;0
Newton Aycliffe and Spennymoor;Unknown (Reform gain from LAB);3;County Durham;72224;4848;13135;1231;17839;3627;0;924;462;0.031;0.218;0;0.746;0.004;0;0;0
Norfolk Mid;Unknown (Reform gain from CON);9;Norfolk South;75238;13588;7775;3686;17309;4043;0;437;250;0.313;0.047;0.002;0.634;0.003;0;0;0
Norfolk North;Steffan Aquarone;9;Norfolk North;71438;10677;5120;12190;12187;3201;0;325;428;0.206;0.008;0.416;0.368;0.001;0;0;0
