Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;UKIP chance;Green chance;NAT chance;MIN chance;OTH chance
West Bromwich West;Unknown (LAB gain from CON);7;Black Country;64517;5734;14501;678;3218;1122;0;0;451;0.013;0.986;0.000;0.001;0.000;0.000;0.000;0.000
West Ham;Lyn Brown;11;Newham;97947;2306;35395;1011;3975;2836;0;0;703;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Westminster North;Karen Buck;11;City of Westminster;65519;5221;23011;1621;4089;2974;0;0;512;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Westmorland and Lonsdale;Tim Farron;4;Cumbria;67789;10684;6979;20963;7121;1888;0;0;294;0.058;0.011;0.921;0.009;0.000;0.000;0.000;0.000
Weston-Super-Mare;Unknown (LAB gain from CON);10;Bristol area;82526;14563;18332;5660;6443;3082;0;0;609;0.293;0.695;0.006;0.006;0.000;0.000;0.000;0.000
Wigan;Lisa Nandy;4;Western Manchester;75680;6006;23961;1204;6016;2409;0;0;882;0.003;0.994;0.000;0.003;0.000;0.000;0.000;0.000
Wiltshire North;James Gray;10;Wiltshire;73280;15466;11489;13259;6347;2708;0;0;342;0.534;0.174;0.282;0.009;0.000;0.000;0.000;0.000
Wiltshire South West;Unknown (LAB gain from CON);10;Wiltshire;77969;15592;15662;7154;6474;2883;0;0;605;0.494;0.481;0.016;0.009;0.000;0.000;0.000;0.000
Wimbledon;Unknown (LAB gain from CON);11;Merton;68240;10171;17741;12147;5891;2914;0;0;614;0.083;0.745;0.164;0.007;0.000;0.000;0.000;0.000
Winchester;Unknown (LIB gain from CON);12;Hampshire;75582;14734;9297;22044;6388;2609;0;0;402;0.162;0.027;0.806;0.004;0.000;0.000;0.000;0.000
Windsor;Adam Afriyie;12;Berkshire;75038;16792;14876;7049;6246;3222;0;0;837;0.608;0.372;0.012;0.008;0.000;0.000;0.000;0.000
Wirral South;Alison McGovern;4;Merseyside;57280;7313;21244;1588;5040;2996;0;0;719;0.011;0.988;0.000;0.000;0.000;0.000;0.000;0.000
Wirral West;Margaret Greenwood;4;Merseyside;55550;8609;21374;1591;4646;2068;0;0;551;0.017;0.983;0.000;0.000;0.000;0.000;0.000;0.000
Witham;Priti Patel;9;Essex;70402;15315;13121;4209;5982;3205;0;0;500;0.624;0.367;0.000;0.008;0.000;0.000;0.000;0.000
Witney;Robert Courts;12;Oxfordshire;83845;16846;15417;12587;6914;3055;0;0;447;0.483;0.359;0.146;0.012;0.000;0.000;0.000;0.000
Woking;Unknown (LAB gain from CON);12;Surrey;75454;13147;14509;11664;6063;3050;0;0;651;0.337;0.465;0.190;0.007;0.000;0.000;0.000;0.000
Wokingham;John Redwood;12;Berkshire;83953;16195;15151;14669;6415;3158;0;0;499;0.394;0.315;0.283;0.007;0.000;0.000;0.000;0.000
Wolverhampton North East;Unknown (LAB gain from CON);7;Black Country;61660;6334;14861;851;3333;1222;0;0;463;0.017;0.983;0.000;0.000;0.000;0.000;0.000;0.000
Wolverhampton South East;Pat McFadden;7;Black Country;62883;4886;15818;669;3061;1098;0;0;451;0.005;0.995;0.000;0.000;0.000;0.000;0.000;0.000
Wolverhampton South West;Unknown (LAB gain from CON);7;Black Country;60534;8766;17473;1082;3410;1161;0;0;447;0.048;0.952;0.000;0.000;0.000;0.000;0.000;0.000
Worcester;Unknown (LAB gain from CON);7;Hereford and Worcestershire;73485;10502;19235;2261;5834;3798;0;0;802;0.091;0.902;0.000;0.006;0.001;0.000;0.000;0.000
Worcestershire Mid;Nigel Huddleston;7;Hereford and Worcestershire;78220;18588;13422;5304;6939;3173;0;0;558;0.748;0.243;0.001;0.007;0.000;0.000;0.000;0.000
Worcestershire West;Harriett Baldwin;7;Hereford and Worcestershire;76241;15656;12918;8199;7679;3922;0;0;635;0.584;0.325;0.043;0.044;0.003;0.000;0.000;0.000
Workington;Unknown (LAB gain from CON);4;Cumbria;61370;7715;18283;1496;5775;1882;0;0;458;0.033;0.963;0.000;0.003;0.000;0.000;0.000;0.000
Worsley and Eccles South;Barbara Keeley;4;Central Manchester;75219;6756;22968;1155;5235;2444;0;0;864;0.004;0.995;0.000;0.001;0.000;0.000;0.000;0.000
Worthing East and Shoreham;Unknown (LAB gain from CON);12;West Sussex;75194;13478;21403;2863;5824;3298;0;0;636;0.134;0.862;0.000;0.003;0.000;0.000;0.000;0.000
Worthing West;Unknown (LAB gain from CON);12;West Sussex;78585;16452;19017;3973;6269;3212;0;0;643;0.350;0.645;0.002;0.002;0.000;0.000;0.000;0.000
Wrekin, The;Unknown (LAB gain from CON);7;Shropshire;70693;13518;16196;2644;5654;2263;0;0;514;0.320;0.674;0.000;0.005;0.001;0.000;0.000;0.000
Wycombe;Unknown (LAB gain from CON);12;Buckinghamshire;78098;11318;20939;3472;5333;2455;0;0;754;0.083;0.914;0.000;0.003;0.000;0.000;0.000;0.000
Wyre and Preston North;Unknown (LAB gain from CON);4;Lancashire;74775;14513;17872;2173;6672;2898;0;0;686;0.298;0.691;0.000;0.010;0.000;0.000;0.000;0.000
Wyre Forest;Unknown (LAB gain from CON);7;Hereford and Worcestershire;78077;15719;16608;3186;6659;2531;0;0;690;0.423;0.566;0.000;0.010;0.000;0.000;0.000;0.000
Wythenshawe and Sale East;Mike Kane;4;Central Manchester;76313;4937;24285;1166;5066;3088;0;0;814;0.001;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Yeovil;Unknown (LIB gain from CON);10;Somerset;82468;15380;9541;17647;7138;2370;0;0;415;0.341;0.053;0.597;0.008;0.000;0.000;0.000;0.000
York Central;Rachael Maskell;5;North Yorkshire;74899;5176;30442;1545;5046;3757;0;0;709;0.000;0.999;0.000;0.001;0.000;0.000;0.000;0.000
York Outer;Unknown (LAB gain from CON);5;North Yorkshire;74673;11626;20879;7984;7612;2878;0;0;676;0.105;0.876;0.008;0.011;0.000;0.000;0.000;0.000
Yorkshire East;Unknown (LAB gain from CON);5;Humber area;80923;13951;16635;3206;8368;2580;0;0;1051;0.322;0.651;0.000;0.027;0.000;0.000;0.000;0.000
Aberavon;Stephen Kinnock;6;West Glamorgan;50750;3191;18153;717;3738;1182;3695;0;445;0.000;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Aberconwy;Unknown (LAB gain from CON);6;Clwyd;44699;7687;14807;667;3032;636;4084;0;268;0.065;0.932;0.000;0.000;0.000;0.002;0.000;0.000
Alyn and Deeside;Mark Tami;6;Clwyd;62789;8506;19761;1245;5511;1604;3610;0;643;0.027;0.970;0.000;0.003;0.000;0.000;0.000;0.000
Arfon;Hywel Williams;6;Gwynedd;42215;2111;10834;274;1995;350;15727;0;182;0.000;0.168;0.000;0.000;0.000;0.832;0.000;0.000
Blaenau Gwent;Nick Smith;6;Gwent;50739;2957;16635;741;4458;1147;3219;0;496;0.001;0.997;0.000;0.001;0.000;0.000;0.000;0.000
Brecon and Radnorshire;Fay Jones;6;Powys;55490;12275;9853;6889;5349;1170;1458;0;167;0.620;0.312;0.053;0.014;0.000;0.001;0.000;0.000
Bridgend;Unknown (LAB gain from CON);6;Mid Glamorgan;63303;8953;19322;1221;5101;1855;4541;0;669;0.039;0.958;0.000;0.001;0.000;0.002;0.000;0.000
Caerphilly;Wayne David;6;Gwent;63166;5869;22401;480;4224;905;6322;0;496;0.002;0.997;0.000;0.000;0.000;0.000;0.000;0.000
Cardiff Central;Jo Stevens;6;South Glamorgan;64037;4647;25745;2169;4078;1986;1682;0;347;0.001;0.999;0.000;0.000;0.000;0.000;0.000;0.000
Cardiff North;Anna McMorrin;6;South Glamorgan;68438;11504;27280;1692;4888;2339;2662;0;414;0.023;0.977;0.000;0.000;0.000;0.000;0.000;0.000
Cardiff South and Penarth;Stephen Doughty;6;South Glamorgan;78837;7702;28823;1202;4737;2264;2977;0;483;0.005;0.995;0.000;0.000;0.000;0.000;0.000;0.000
Cardiff West;Kevin Brennan;6;South Glamorgan;68508;7326;25718;1089;4182;1995;4173;0;432;0.004;0.995;0.000;0.001;0.000;0.000;0.000;0.000
Carmarthen East and Dinefwr;Jonathan Edwards;6;Dyfed;57419;7479;13563;363;3674;451;16048;0;265;0.020;0.335;0.000;0.001;0.000;0.644;0.000;0.000
Carmarthen West and Pembrokeshire South;Unknown (LAB gain from CON);6;Dyfed;59158;10483;17625;1047;4711;988;4831;0;234;0.097;0.899;0.000;0.001;0.000;0.002;0.000;0.000
Ceredigion;Ben Lake;6;Dyfed;56386;5131;10050;2350;4975;844;16612;0;201;0.007;0.128;0.000;0.003;0.000;0.862;0.000;0.000
Clwyd South;Unknown (LAB gain from CON);6;Clwyd;53919;7499;16384;1018;4342;983;4221;0;375;0.040;0.952;0.000;0.004;0.000;0.004;0.000;0.000
Clwyd West;Unknown (LAB gain from CON);6;Clwyd;57714;10759;15497;1131;4357;1167;5549;0;382;0.182;0.802;0.000;0.004;0.000;0.011;0.000;0.000
Cynon Valley;Beth Winter;6;Mid Glamorgan;51134;3295;16990;694;3637;933;4177;0;422;0.000;0.997;0.000;0.000;0.000;0.002;0.000;0.000
Delyn;Unknown (LAB gain from CON);6;Clwyd;54560;8211;17182;1294;4951;1362;3277;0;449;0.052;0.943;0.000;0.004;0.000;0.000;0.000;0.000
Dwyfor Meirionnydd;Liz Saville Roberts;6;Gwynedd;44362;4979;7169;303;2828;288;16909;0;162;0.003;0.018;0.000;0.000;0.000;0.979;0.000;0.000
Gower;Tonia Antoniazzi;6;West Glamorgan;61762;10242;21303;1419;4877;1720;3450;0;373;0.048;0.952;0.000;0.000;0.000;0.000;0.000;0.000
Islwyn;Chris Evans;6;Gwent;55423;5268;18853;773;4381;1303;3296;0;447;0.004;0.993;0.000;0.002;0.000;0.000;0.000;0.000
Llanelli;Nia Griffith;6;Dyfed;60518;5913;19008;543;4297;895;8084;0;440;0.012;0.966;0.000;0.001;0.000;0.020;0.000;0.000
Merthyr Tydfil and Rhymney;Gerald Jones;6;Mid Glamorgan;56322;3185;18157;872;4264;1127;4120;0;526;0.000;0.998;0.000;0.001;0.000;0.001;0.000;0.000
Monmouth;Unknown (LAB gain from CON);6;Gwent;67098;16150;19532;2107;5598;2340;2434;0;305;0.327;0.671;0.000;0.001;0.000;0.000;0.000;0.000
Montgomeryshire;Craig Williams;6;Powys;48997;11003;8581;4127;4676;987;1860;0;145;0.701;0.275;0.008;0.015;0.000;0.000;0.000;0.000
Neath;Christina Rees;6;West Glamorgan;56419;4895;17629;1022;4731;1308;7030;0;543;0.007;0.975;0.000;0.002;0.000;0.015;0.000;0.000
Newport East;Jessica Morden;6;Gwent;58554;7286;17366;1071;4341;1537;2112;0;395;0.018;0.980;0.000;0.001;0.000;0.000;0.000;0.000
Newport West;Ruth Jones;6;Gwent;66657;9637;21413;1160;4711;1966;2212;0;415;0.031;0.966;0.000;0.002;0.000;0.000;0.000;0.000
Ogmore;Chris Elmore;6;Mid Glamorgan;57581;4548;19837;924;4306;1418;3899;0;359;0.001;0.998;0.000;0.000;0.000;0.000;0.000;0.000
Pontypridd;Alex Davies-Jones;6;Mid Glamorgan;60327;6655;19967;800;4210;1309;4943;0;482;0.011;0.987;0.000;0.001;0.000;0.001;0.000;0.000
Preseli Pembrokeshire;Unknown (LAB gain from CON);6;Dyfed;59606;9762;17919;1175;4958;1155;5253;0;391;0.077;0.913;0.000;0.005;0.000;0.005;0.000;0.000
Rhondda;Chris Bryant;6;Mid Glamorgan;50262;2508;17614;543;3174;1037;4495;0;337;0.000;0.998;0.000;0.000;0.000;0.002;0.000;0.000
Swansea East;Carolyn Harris;6;West Glamorgan;58450;4342;19126;918;4089;1371;3474;0;517;0.002;0.996;0.000;0.001;0.000;0.000;0.000;0.000
Swansea West;Geraint Davies;6;West Glamorgan;57078;5616;19447;1323;3847;1502;2967;0;416;0.004;0.995;0.000;0.001;0.000;0.000;0.000;0.000
Torfaen;Nick Thomas-Symonds;6;Gwent;62330;6317;18894;1005;5440;1723;2997;0;604;0.010;0.982;0.000;0.008;0.000;0.000;0.000;0.000
Vale of Clwyd;Unknown (LAB gain from CON);6;Clwyd;56649;8288;16774;1012;4355;1172;3524;0;443;0.049;0.945;0.000;0.004;0.000;0.002;0.000;0.000
Vale of Glamorgan;Unknown (LAB gain from CON);6;South Glamorgan;76508;14943;26530;1052;5157;2642;2508;0;441;0.079;0.921;0.000;0.000;0.000;0.000;0.000;0.000
Wrexham;Unknown (LAB gain from CON);6;Clwyd;49737;7449;14821;793;3674;904;3943;0;410;0.061;0.933;0.000;0.003;0.000;0.002;0.000;0.000
Ynys Mon;Unknown (LAB gain from CON);6;Gwynedd;51925;6383;14916;411;3700;485;10818;0;214;0.018;0.780;0.000;0.003;0.000;0.199;0.000;0.000
Aberdeen North;Kirsty Blackman;2;Grampian;62489;4523;11392;2364;2373;2044;16302;0;1094;0.005;0.231;0.001;0.000;0.000;0.763;0.000;0.000
Aberdeen South;Stephen Flynn;2;Grampian;65719;11800;10751;3920;2585;1472;14490;0;1236;0.251;0.215;0.001;0.001;0.000;0.532;0.000;0.000
Aberdeenshire West and Kincardine;Andrew Bowie;2;Grampian;72640;16705;10466;4865;2970;1731;14650;0;1454;0.570;0.097;0.003;0.000;0.000;0.329;0.000;0.000
Airdrie and Shotts;Unknown (LAB gain from NAT);2;Glasgow area;64011;4725;17168;964;2159;811;14445;0;627;0.002;0.658;0.000;0.000;0.000;0.340;0.000;0.000
Angus;Dave Doogan;2;Tayside;63952;12549;8066;1951;2357;1291;15224;0;1084;0.287;0.053;0.000;0.000;0.000;0.659;0.000;0.000
Argyll and Bute;Brendan O'Hara;2;Argyll and Bute;66525;11841;10262;5568;2659;1510;14490;0;1268;0.268;0.173;0.009;0.000;0.000;0.549;0.000;0.000
Ayr Carrick and Cumnock;Allan Dorans;2;Ayrshire and Lanark;71970;13162;12872;1811;2609;1398;14265;0;1174;0.301;0.288;0.000;0.000;0.000;0.410;0.000;0.000
Ayrshire Central;Philippa Whitford;2;Ayrshire and Lanark;69742;11480;13083;1885;2586;1371;15421;0;1151;0.162;0.294;0.001;0.000;0.000;0.543;0.000;0.000
Ayrshire North and Arran;Patricia Gibson;2;Ayrshire and Lanark;73534;10174;13276;1790;2806;2260;17090;0;1156;0.084;0.271;0.001;0.000;0.000;0.644;0.000;0.000
Banff and Buchan;David Duguid;2;Grampian;66655;16304;8003;1849;2371;1342;11483;0;1126;0.765;0.048;0.000;0.000;0.000;0.187;0.000;0.000
Berwickshire, Roxburgh and Selkirk;John Lamont;2;Borders;74518;19169;10359;3208;2920;1697;13214;0;1425;0.738;0.074;0.000;0.000;0.000;0.188;0.000;0.000
Caithness Sutherland and Easter Ross;Jamie Stone;2;Highland;46930;2482;6993;10942;1790;1089;7321;0;915;0.003;0.131;0.696;0.000;0.000;0.169;0.000;0.000
Coatbridge, Chryston and Bellshill;Unknown (LAB gain from NAT);2;Glasgow area;72943;2146;23021;1405;2716;1865;16349;0;1029;0.000;0.815;0.000;0.000;0.000;0.185;0.000;0.000
Cumbernauld, Kilsyth and Kirkintilloch East;Stuart McDonald;2;Glasgow area;66079;3481;17267;2347;2515;1262;18263;0;1060;0.001;0.441;0.000;0.000;0.000;0.557;0.000;0.000
Dumfries and Galloway;Alister Jack;2;Dumfries and Galloway;74580;16661;12020;2443;2817;1573;13791;0;1321;0.555;0.177;0.000;0.000;0.000;0.268;0.000;0.000
Dumfriesshire, Clydesdale and Tweeddale;David Mundell;2;Dumfries and Galloway;68330;16615;11200;2677;2682;1529;11972;0;1284;0.642;0.164;0.000;0.000;0.000;0.193;0.000;0.000
Dunbartonshire East;Unknown (LIB gain from NAT);2;Glasgow area;66075;3006;11876;17934;3074;2210;12407;0;1732;0.002;0.171;0.650;0.000;0.000;0.176;0.000;0.000
Dunbartonshire West;Unknown (LAB gain from NAT);2;Glasgow area;66517;2687;18506;1617;2660;1858;16422;0;1528;0.000;0.623;0.000;0.000;0.000;0.377;0.000;0.000
Dundee East;Stewart Hosie;2;Tayside;66210;6870;12452;2784;2577;1341;18614;0;1368;0.016;0.180;0.000;0.000;0.000;0.803;0.000;0.000
Dundee West;Chris Law;2;Tayside;64431;1790;16667;2029;2424;1336;17338;0;1311;0.000;0.472;0.000;0.000;0.000;0.527;0.000;0.000
Dunfermline and West Fife;Unknown (LAB gain from NAT);2;Fife;76652;6407;20282;3276;3099;2523;16583;0;1289;0.007;0.682;0.000;0.000;0.000;0.310;0.000;0.000
East Kilbride, Strathaven and Lesmahagow;Unknown (LAB gain from NAT);2;Ayrshire and Lanark;81224;6992;20563;2999;3353;2521;18824;0;1780;0.003;0.602;0.000;0.000;0.000;0.394;0.000;0.000
East Lothian;Unknown (LAB gain from NAT);2;Edinburgh area;81600;10061;25566;3209;3328;1718;13507;0;1824;0.016;0.896;0.000;0.000;0.000;0.087;0.000;0.000
Edinburgh East;Unknown (LAB gain from NAT);2;Edinburgh area;69424;2761;20041;2738;3035;3089;17749;0;1153;0.000;0.633;0.000;0.000;0.000;0.367;0.000;0.000
Edinburgh North and Leith;Unknown (LAB gain from NAT);2;Edinburgh area;81336;6013;22343;5318;3675;3471;18514;0;1686;0.005;0.681;0.000;0.000;0.000;0.313;0.000;0.000
Edinburgh South;Ian Murray;2;Edinburgh area;66188;4016;31127;3028;2970;2519;6169;0;1197;0.000;1.000;0.000;0.000;0.000;0.000;0.000;0.000
Edinburgh South West;Joanna Cherry;2;Edinburgh area;73501;8211;15635;3851;3172;2718;18314;0;1516;0.022;0.361;0.000;0.000;0.000;0.616;0.000;0.000
Edinburgh West;Christine Jardine;2;Edinburgh area;72507;4645;12118;20671;3176;2428;10860;0;1353;0.003;0.129;0.790;0.000;0.000;0.078;0.000;0.000
Falkirk;Johnny McNally;2;Central;84472;9316;14149;3172;3373;3153;22262;0;1383;0.025;0.166;0.000;0.000;0.000;0.808;0.000;0.000
Fife North East;Wendy Chamberlain;2;Fife;60905;2143;7863;18569;2512;1309;12302;0;1100;0.000;0.035;0.810;0.000;0.000;0.154;0.000;0.000
Glasgow Central;Unknown (LAB gain from NAT);2;Glasgow area;69230;847;18832;1688;2439;2203;15050;0;864;0.000;0.730;0.000;0.000;0.000;0.270;0.000;0.000
Glasgow East;Unknown (LAB gain from NAT);2;Glasgow area;67381;2554;18402;1429;2181;1051;13870;0;883;0.000;0.769;0.000;0.000;0.000;0.231;0.000;0.000
Glasgow North;Unknown (LAB gain from NAT);2;Glasgow area;57130;1009;17637;2060;2340;2221;13241;0;925;0.000;0.763;0.000;0.000;0.000;0.237;0.000;0.000
Glasgow North East;Unknown (LAB gain from NAT);2;Glasgow area;61075;851;18369;1023;1923;894;12024;0;750;0.000;0.874;0.000;0.000;0.000;0.126;0.000;0.000
Glasgow North West;Unknown (LAB gain from NAT);2;Glasgow area;63402;2742;17127;2199;2253;1132;14966;0;950;0.000;0.654;0.000;0.000;0.000;0.346;0.000;0.000
Glasgow South;Unknown (LAB gain from NAT);2;Glasgow area;70891;2255;19533;2163;2673;2249;15973;0;1090;0.000;0.694;0.000;0.000;0.000;0.305;0.000;0.000
Glasgow South West;Unknown (LAB gain from NAT);2;Glasgow area;64575;1255;18333;1268;2093;1094;13169;0;919;0.000;0.804;0.000;0.000;0.000;0.196;0.000;0.000
Glenrothes;Peter Grant;2;Fife;65672;3402;15978;2120;2370;1354;15996;0;1137;0.001;0.499;0.000;0.000;0.000;0.500;0.000;0.000
Gordon;Unknown (CON gain from NAT);2;Grampian;79629;16953;11522;4502;3137;1820;16410;0;1528;0.449;0.129;0.002;0.000;0.000;0.419;0.000;0.000
Inverclyde;Unknown (LAB gain from NAT);2;Glasgow area;60622;2911;17325;2056;2224;1113;14309;0;935;0.000;0.693;0.000;0.000;0.000;0.306;0.000;0.000
Inverness Nairn Badenoch and Strathspey;Drew Hendry;2;Highland;78059;10596;12860;4526;3343;3215;19052;0;1565;0.085;0.210;0.001;0.000;0.000;0.703;0.000;0.000
Kilmarnock and Loudoun;Alan Brown;2;Ayrshire and Lanark;74517;7262;15593;2031;2715;1353;18240;0;1452;0.013;0.358;0.000;0.000;0.000;0.628;0.000;0.000
Kirkcaldy and Cowdenbeath;Unknown (LAB gain from NAT);2;Fife;72853;5413;22737;2371;2893;2812;10514;0;1265;0.002;0.955;0.000;0.000;0.000;0.043;0.000;0.000
Lanark and Hamilton East;Unknown (LAB gain from NAT);2;Ayrshire and Lanark;77659;11636;17913;2411;2905;1541;15076;0;1294;0.084;0.600;0.000;0.000;0.000;0.316;0.000;0.000
Linlithgow and East Falkirk;Unknown (LAB gain from NAT);2;Edinburgh area;87044;8992;19408;3434;3500;2818;17953;0;2032;0.020;0.551;0.000;0.000;0.000;0.429;0.000;0.000
Livingston;Unknown (LAB gain from NAT);2;Edinburgh area;82285;7319;19457;2778;3215;2688;18586;0;1307;0.007;0.541;0.000;0.000;0.000;0.451;0.000;0.000
Midlothian;Unknown (LAB gain from NAT);2;Edinburgh area;70544;6220;21294;2697;2708;1403;13942;0;1178;0.004;0.837;0.000;0.000;0.000;0.158;0.000;0.000
Moray;Douglas Ross;2;Grampian;71035;16211;9195;1838;2701;1455;14720;0;1530;0.560;0.059;0.000;0.000;0.000;0.381;0.000;0.000
Motherwell and Wishaw;Unknown (LAB gain from NAT);2;Glasgow area;68856;3342;19851;1446;2488;1155;14693;0;1443;0.000;0.783;0.000;0.000;0.000;0.217;0.000;0.000
Na h-Eileanan An Iar (Western Isles);Unknown (LAB gain from NAT);2;Western Isles;21106;1960;6184;551;818;408;4779;0;343;0.006;0.729;0.000;0.000;0.000;0.265;0.000;0.000
Ochil and South Perthshire;John Nicolson;2;Tayside;78776;15757;12740;2505;3161;1688;18623;0;1700;0.286;0.135;0.000;0.000;0.000;0.579;0.000;0.000
Orkney and Shetland;Alistair Carmichael;2;Orkney and Shetland;34211;486;5356;10102;1375;808;4929;0;811;0.000;0.067;0.879;0.000;0.000;0.054;0.000;0.000
Paisley and Renfrewshire North;Unknown (LAB gain from NAT);2;Glasgow area;72007;6779;18518;2880;2782;1453;17065;0;1220;0.007;0.589;0.001;0.000;0.000;0.402;0.000;0.000
Paisley and Renfrewshire South;Unknown (LAB gain from NAT);2;Glasgow area;64385;3900;17007;2330;2411;1222;16296;0;1026;0.001;0.552;0.000;0.000;0.000;0.447;0.000;0.000
Perth and North Perthshire;Pete Wishart;2;Tayside;72600;13712;10279;2852;2938;1692;19530;0;1421;0.206;0.062;0.000;0.000;0.000;0.731;0.000;0.000
Renfrewshire East;Kirsten Oswald;2;Glasgow area;72232;13466;14488;3155;3015;1658;17169;0;1392;0.192;0.282;0.000;0.000;0.000;0.525;0.000;0.000
Ross Skye and Lochaber;Ian Blackford;2;Highland;54230;3446;8354;8778;2320;1264;13862;0;1615;0.004;0.136;0.109;0.000;0.000;0.750;0.000;0.000
Rutherglen and Hamilton West;Unknown (LAB gain from NAT);2;Ayrshire and Lanark;80918;3214;28915;2113;3316;1136;13765;0;1618;0.000;0.960;0.000;0.000;0.000;0.040;0.000;0.000
Stirling;Alyn Smith;2;Central;68473;12052;11305;2274;2960;2235;19476;0;1267;0.111;0.114;0.000;0.000;0.000;0.775;0.000;0.000
Antrim East;Sammy Wilson;1;Antrim;64830;5525;945;16922;10182;548;2164;0;974;0.006;0.000;0.880;0.113;0.000;0.001;0.000;0.000
Antrim North;Ian Paisley;1;Antrim;77134;8143;2946;20864;6232;0;5636;0;230;0.019;0.000;0.972;0.004;0.000;0.004;0.000;0.000
Antrim South;Paul Girvan;1;Antrim;71711;12460;2288;15149;8190;0;4887;0;0;0.284;0.000;0.648;0.060;0.000;0.007;0.000;0.000
Belfast East;Gavin Robinson;1;Antrim;66245;2516;0;20874;19055;0;0;0;0;0.000;0.000;0.620;0.380;0.000;0.000;0.000;0.000
Belfast North;John Finucane;1;Antrim;72225;0;0;21135;4824;0;23078;0;0;0.000;0.000;0.423;0.000;0.000;0.577;0.000;0.000
Belfast South;Claire Hanna;1;Antrim;69984;1268;27087;11687;6789;0;8;0;514;0.000;0.983;0.016;0.001;0.000;0.000;0.000;0.000
Belfast West;Paul Maskey;1;Antrim;65644;26;3008;5247;1891;0;20889;6194;1527;0.000;0.000;0.010;0.001;0.000;0.989;0.000;0.000
Down North;Stephen Farry;1;Down;67099;4967;27;15422;18369;0;28;0;1830;0.000;0.000;0.315;0.685;0.000;0.000;0.000;0.000
Down South;Chris Hazzard;1;Down;79175;3327;14535;7640;6923;0;16155;0;1182;0.001;0.380;0.047;0.026;0.000;0.545;0.000;0.000
Fermanagh and South Tyrone;Michelle Gildernew;1;Fermanagh;72848;21941;3456;12;2654;0;21997;0;701;0.506;0.000;0.000;0.000;0.000;0.494;0.000;0.000
Foyle;Colum Eastwood;1;Londonderry;74346;1109;26900;4795;1274;0;9790;2032;1244;0.000;0.990;0.001;0.000;0.000;0.009;0.000;0.000
Lagan Valley;Jeffrey Donaldson;1;Antrim;75735;8626;1776;19607;13094;0;1116;0;1186;0.016;0.000;0.842;0.141;0.000;0.000;0.000;0.000
Londonderry East;Gregory Campbell;1;Londonderry;69246;3627;6182;15793;5930;0;6153;0;1617;0.004;0.028;0.921;0.022;0.000;0.024;0.000;0.000
Newry and Armagh;Mickey Brady;1;Armagh;81226;4230;9472;11027;4220;0;20310;0;1521;0.003;0.041;0.107;0.003;0.000;0.846;0.000;0.000
Strangford;Jim Shannon;1;Down;66928;4089;2052;17774;10656;633;615;0;1666;0.001;0.000;0.902;0.097;0.000;0.000;0.000;0.000
Tyrone West;Órfhlaith Begley;1;Tyrone;66259;2815;7366;9108;3993;417;16580;0;908;0.002;0.038;0.105;0.005;0.000;0.850;0.000;0.000
Ulster Mid;Francie Molloy;1;Tyrone;70449;2622;6394;10947;3530;0;20483;0;644;0.000;0.007;0.086;0.001;0.000;0.906;0.000;0.000
Upper Bann;Carla Lockhart;1;Armagh;82887;6197;4623;20501;6433;0;12291;0;0;0.008;0.002;0.869;0.007;0.000;0.113;0.000;0.000
