Country;Constituency;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH
England;Newton Abbot;South West;Devon;72956;2610;1760;2780;1540;510;0;0;800
England;Newton Aycliffe and Spennymoor;North East;Durham;71299;3190;4930;440;1080;260;0;0;090
England;Normanton and Hemsworth;Yorkshire and The Humber;West Yorkshire;75388;2630;5220;320;1580;250;0;0;0
England;North Bedfordshire;East of England;Bedfordshire;76319;2960;2810;1320;2260;660;0;0;0
England;North Cornwall;South West;Cornwall;75034;2760;1190;3280;1620;350;0;0;810
England;North Cotswolds;South West;Gloucestershire;70915;2620;2290;1650;1870;890;0;0;690
England;North Devon;South West;Devon;76455;2630;1120;3260;1640;620;0;0;740
England;North Dorset;South West;Dorset;72109;2970;1380;2510;1850;560;0;0;730
England;North Durham;North East;Durham;73079;2560;5510;410;980;310;0;0;240
England;North East Cambridgeshire;East of England;Cambridgeshire;70806;3000;2200;620;2720;660;0;0;790
England;North East Derbyshire;East Midlands;Derbyshire;72344;3790;4350;450;1160;250;0;0;000
England;North East Hampshire;South East;Hampshire;73306;2920;1270;2670;1630;540;0;0;970
England;North East Hertfordshire;East of England;Hertfordshire;76849;2660;3170;1500;1900;770;0;0;0
England;North East Somerset and Hanham;South West;Bristol area;73113;3830;3940;860;730;510;0;0;120
England;North Herefordshire;West Midlands;Hereford and Worcestershire;70894;2730;1690;600;1190;2970;0;0;820
England;North Norfolk;East of England;Norfolk;70719;2950;1120;3540;1910;480;0;0;0
England;North Northumberland;North East;Northumberland;72541;2520;2980;1500;1690;640;0;0;660
England;North Shropshire;West Midlands;Shropshire;77052;2590;1890;2600;1660;560;0;0;700
England;North Somerset;South West;Bristol area;73963;2340;3050;1500;1680;810;0;0;610
England;North Warwickshire and Bedworth;West Midlands;Warwickshire;70245;3060;3570;470;2230;660;0;0;0
England;North West Cambridgeshire;East of England;Cambridgeshire;73556;2640;3020;1000;2500;830;0;0;0
England;North West Essex;East of England;Essex;76280;2710;2020;1790;1970;800;0;0;710
England;North West Hampshire;South East;Hampshire;76004;2640;2320;1680;1920;760;0;0;690
England;North West Leicestershire;East Midlands;Leicestershire;75373;2690;3150;610;1970;770;0;0;800
England;North West Norfolk;East of England;Norfolk;75200;2970;3030;880;2330;780;0;0;0
England;Northampton North;East Midlands;Northamptonshire;75713;2550;4720;570;1230;400;0;0;530
England;Northampton South;East Midlands;Northamptonshire;71512;2450;3580;750;1920;660;0;0;640
England;Norwich North;East of England;Norfolk;71441;2680;4560;430;1230;430;0;0;660
England;Norwich South;East of England;Norfolk;73201;1260;5610;1020;900;880;0;0;330
England;Nottingham East;East Midlands;Nottinghamshire;75327;1290;6050;1060;290;810;0;0;490
England;Nottingham North and Kimberley;East Midlands;Nottinghamshire;74515;2380;5640;420;1240;330;0;0;0
England;Nottingham South;East Midlands;Nottinghamshire;76076;1400;5780;770;1100;590;0;0;370
England;Nuneaton;West Midlands;Warwickshire;70335;2570;3660;540;1850;720;0;0;670
England;Old Bexley and Sidcup;London;Bexley;74317;2720;2960;730;2180;650;0;0;760
England;Oldham East and Saddleworth;North West;Eastern Manchester;72997;2230;4900;670;1240;240;0;0;710
England;Oldham West, Chadderton and Royton;North West;Eastern Manchester;74183;1270;5620;630;1650;300;0;0;530
England;Orpington;London;Bromley;71571;2670;2580;1300;2070;680;0;0;700
England;Ossett and Denby Dale;Yorkshire and The Humber;West Yorkshire;71595;3590;4280;350;1090;330;0;0;370
England;Oxford East;South East;Oxfordshire;72731;1400;5690;1550;0;1060;0;0;300
England;Oxford West and Abingdon;South East;Oxfordshire;72004;2200;850;5740;330;600;0;0;280
England;Peckham;London;Southwark;71176;500;7370;960;350;650;0;0;160
England;Pendle and Clitheroe;North West;Lancashire;76941;3750;4490;470;1030;210;0;0;060
England;Penistone and Stocksbridge;Yorkshire and The Humber;South Yorkshire;71377;3360;4340;550;1550;200;0;0;0
England;Penrith and Solway;North West;Cumbria;76720;2400;3580;740;1870;590;0;0;830
England;Peterborough;East of England;Cambridgeshire;72273;2510;4820;450;1290;300;0;0;640
England;Plymouth Moor View;South West;Devon;73378;3220;4070;450;1880;370;0;0;0
England;Plymouth Sutton and Devonport;South West;Devon;73495;2140;5450;540;1100;330;0;0;430
England;Pontefract, Castleford and Knottingley;Yorkshire and The Humber;West Yorkshire;72751;2730;4830;430;1470;170;0;0;380
England;Poole;South West;Dorset;72162;2500;2600;1350;1950;770;0;0;830
England;Poplar and Limehouse;London;Tower Hamlets;75814;800;6420;1450;550;490;0;0;280
England;Portsmouth North;South East;Hampshire;71844;3480;3830;490;1780;430;0;0;0
England;Portsmouth South;South East;Hampshire;74253;2200;4450;1650;490;870;0;0;340
England;Preston;North West;Lancashire;72946;1290;5990;850;1110;420;0;0;340
England;Putney;London;Wandsworth;73041;2190;5260;940;830;350;0;0;420
England;Queen's Park and Maida Vale;London;City of Westminster;75256;880;6470;1280;600;520;0;0;260
England;Rawmarsh and Conisbrough;Yorkshire and The Humber;South Yorkshire;70272;2260;4520;350;1900;290;0;0;670
England;Rayleigh and Wickford;East of England;Essex;76422;3230;2350;710;2910;810;0;0;0
England;Reading Central;South East;Berkshire;71283;2180;4870;910;400;1330;0;0;320
England;Reading West and Mid Berkshire;South East;Berkshire;69999;3400;3210;1590;960;840;0;0;0
England;Redcar;North East;Teesside;71331;3120;4540;700;1090;270;0;0;280
England;Redditch;West Midlands;Hereford and Worcestershire;69921;2750;3160;640;2110;620;0;0;720
England;Reigate;South East;Surrey;76139;2860;1850;2800;1650;830;0;0;0
England;Ribble Valley;North West;Lancashire;75993;2600;3350;720;1900;580;0;0;850
England;Richmond and Northallerton;Yorkshire and The Humber;North Yorkshire;72744;2780;2310;1130;1950;710;0;0;1120
England;Richmond Park;London;Richmond upon Thames;75037;1930;720;5310;1050;460;0;0;520
England;Rochdale;North West;Eastern Manchester;71697;1190;4620;980;1300;410;0;0;1500
England;Rochester and Strood;South East;Kent;72155;2930;3260;420;2150;320;0;0;920
England;Romford;London;Havering;72730;3270;3350;370;1910;410;0;0;690
England;Romsey and Southampton North;South East;Hampshire;73831;3610;1630;3330;880;460;0;0;090
England;Rossendale and Darwen;North West;Lancashire;74593;2390;4110;600;1720;560;0;0;630
England;Rother Valley;Yorkshire and The Humber;South Yorkshire;70814;3310;4190;350;1860;290;0;0;0
England;Rotherham;Yorkshire and The Humber;South Yorkshire;75345;0;4600;680;3570;460;0;0;690
England;Rugby;West Midlands;Warwickshire;72603;2510;3710;750;1760;620;0;0;660
England;Ruislip, Northwood and Pinner;London;Hillingdon;72168;2620;3340;1490;1820;730;0;0;0
England;Runcorn and Helsby;North West;Cheshire;70950;1650;5390;650;1230;640;0;0;430
England;Runnymede and Weybridge;South East;Surrey;73778;3330;1980;2930;920;570;0;0;270
England;Rushcliffe;East Midlands;Nottinghamshire;76171;2040;3930;1420;1470;440;0;0;700
England;Rutland and Stamford;East Midlands;Leicestershire;70864;2730;2090;1410;2120;670;0;0;970
England;Salford;North West;Central Manchester;72169;1460;5550;1140;790;860;0;0;190
England;Salisbury;South West;Wiltshire;70242;2430;2460;1780;1750;790;0;0;780
England;Scarborough and Whitby;Yorkshire and The Humber;North Yorkshire;73862;2280;3810;750;1810;420;0;0;930
England;Scunthorpe;Yorkshire and The Humber;Humber area;74278;3700;4540;340;1230;190;0;0;000
England;Sefton Central;North West;Merseyside;74746;1520;5660;770;1130;450;0;0;470
England;Selby;Yorkshire and The Humber;North Yorkshire;74761;2590;4270;630;1890;630;0;0;0
England;Sevenoaks;South East;Kent;73684;2640;1950;1720;2120;690;0;0;880
England;Sheffield Brightside and Hillsborough;Yorkshire and The Humber;South Yorkshire;71154;1260;6690;760;0;800;0;0;490
England;Sheffield Central;Yorkshire and The Humber;South Yorkshire;70453;730;6100;1350;0;1600;0;0;220
England;Sheffield Hallam;Yorkshire and The Humber;South Yorkshire;76637;800;4350;3940;0;540;0;0;390
England;Sheffield Heeley;Yorkshire and The Humber;South Yorkshire;74614;1330;6370;1130;0;820;0;0;350
England;Sheffield South East;Yorkshire and The Humber;South Yorkshire;76223;2010;6330;590;0;340;0;0;730
England;Sherwood Forest;East Midlands;Nottinghamshire;76543;2610;3510;560;1880;620;0;0;810
England;Shipley;Yorkshire and The Humber;West Yorkshire;74095;2630;4650;440;1090;470;0;0;720
England;Shrewsbury;West Midlands;Shropshire;75139;2130;3990;1020;1570;620;0;0;670
England;Sittingbourne and Sheppey;South East;Kent;76818;2670;2540;570;2490;660;0;0;1070
England;Skipton and Ripon;Yorkshire and The Humber;North Yorkshire;76758;2550;2510;1470;1840;770;0;0;870
England;Sleaford and North Hykeham;East Midlands;Lincolnshire;73380;2850;2500;730;2180;570;0;0;1170
England;Slough;South East;Berkshire;75287;1900;5860;800;440;740;0;0;250
England;Smethwick;West Midlands;Black Country;71195;1310;5980;570;1330;470;0;0;340
England;Solihull West and Shirley;West Midlands;Coventry and Solihull;70537;2630;2540;1400;1830;910;0;0;690
England;South Basildon and East Thurrock;East of England;Essex;73322;2430;2570;420;2880;490;0;0;1210
England;South Cambridgeshire;East of England;Cambridgeshire;75484;2720;1680;4520;650;420;0;0;0
England;South Cotswolds;South West;Gloucestershire;72865;2760;1280;3170;1580;530;0;0;680
England;South Derbyshire;East Midlands;Derbyshire;71202;2690;3320;660;1980;640;0;0;710
England;South Devon;South West;Devon;71691;2440;1640;3200;1510;520;0;0;690
England;South Dorset;South West;Dorset;76640;2550;3040;950;1860;850;0;0;760
England;South East Cornwall;South West;Cornwall;71734;2580;2640;1480;1890;570;0;0;840
England;South Holland and the Deepings;East Midlands;Lincolnshire;76139;3100;1960;560;2760;720;0;0;910
England;South Leicestershire;East Midlands;Leicestershire;75634;3080;2830;920;2390;780;0;0;0
England;South Norfolk;East of England;Norfolk;69837;2460;2910;1530;1790;660;0;0;650
England;South Northamptonshire;East Midlands;Northamptonshire;76555;2740;2710;1000;1970;750;0;0;830
England;South Ribble;North West;Lancashire;72029;2470;4400;740;1800;590;0;0;0
England;South Shields;North East;Newcastle area;69725;1110;4570;500;1980;700;0;0;1140
England;South Shropshire;West Midlands;Shropshire;77034;3310;1840;2340;1940;570;0;0;0
England;South Suffolk;East of England;Suffolk;71070;2830;2670;1210;2180;1110;0;0;0
England;South West Devon;South West;Devon;75371;2700;2750;1080;2070;700;0;0;710
England;South West Hertfordshire;East of England;Hertfordshire;71552;3250;2790;2170;940;660;0;0;190
England;South West Norfolk;East of England;Norfolk;72496;2780;2350;750;2600;640;0;0;890
England;South West Wiltshire;South West;Wiltshire;71551;2520;2720;1470;1970;660;0;0;660
England;Southampton Itchen;South East;Hampshire;72150;2630;4750;460;1200;310;0;0;660
England;Southampton Test;South East;Hampshire;69960;2270;4870;1040;520;960;0;0;350
England;Southend East and Rochford;East of England;Essex;70094;2950;3680;460;1680;330;0;0;900
England;Southend West and Leigh;East of England;Essex;76824;3070;3650;670;1520;330;0;0;770
England;Southgate and Wood Green;London;Enfield;76034;1260;6110;910;850;540;0;0;330
England;Southport;North West;Merseyside;74168;2120;4030;1290;1690;320;0;0;560
England;Spelthorne;South East;Surrey;72897;2410;2600;1280;2320;760;0;0;630
England;Spen Valley;Yorkshire and The Humber;West Yorkshire;72169;1900;3630;650;1450;480;0;0;1890
England;St Albans;East of England;Hertfordshire;70881;1890;990;5100;1050;480;0;0;490
England;St Austell and Newquay;South West;Cornwall;74585;2980;3500;810;1340;390;0;0;980
England;St Helens North;North West;Merseyside;76082;1230;5790;730;1240;680;0;0;320
England;St Helens South and Whiston;North West;Merseyside;70302;960;6210;780;1010;790;0;0;250
England;St Ives;South West;Cornwall;70107;2330;1090;4150;1370;410;0;0;660
England;St Neots and Mid Cambridgeshire;East of England;Cambridgeshire;74699;3190;2030;3300;850;530;0;0;100
England;Stafford;West Midlands;Staffordshire;70537;2510;3680;590;1830;740;0;0;660
England;Staffordshire Moorlands;West Midlands;Staffordshire;70113;2920;3470;610;2230;770;0;0;0
England;Stalybridge and Hyde;North West;Eastern Manchester;73028;2190;5200;430;1280;360;0;0;540
England;Stevenage;East of England;Hertfordshire;70370;2850;4340;510;1300;380;0;0;610
England;Stockport;North West;Eastern Manchester;74769;1280;5960;820;1090;520;0;0;340
England;Stockton North;North East;Teesside;69779;2310;5780;410;1330;170;0;0;0
England;Stockton West;North East;Teesside;70108;2530;4060;580;1790;380;0;0;660
England;Stoke-on-Trent Central;West Midlands;Staffordshire;70550;3100;4940;370;1410;180;0;0;000
England;Stoke-on-Trent North;West Midlands;Staffordshire;69821;3520;4250;330;1660;160;0;0;070
England;Stoke-on-Trent South;West Midlands;Staffordshire;69831;4060;4130;380;1250;190;0;0;000
England;Stone, Great Wyrley and Penkridge;West Midlands;Staffordshire;70701;3730;3570;860;0;860;0;0;980
England;Stourbridge;West Midlands;Black Country;69840;2600;3410;580;2070;530;0;0;810
England;Stratford and Bow;London;Newham;73849;640;7240;820;460;680;0;0;170
England;Stratford-on-Avon;West Midlands;Warwickshire;72388;2850;1340;2910;1650;540;0;0;700
England;Streatham and Croydon North;London;Lambeth;76050;840;6070;1610;570;700;0;0;220
England;Stretford and Urmston;North West;Central Manchester;73212;1230;6450;660;920;420;0;0;320
England;Stroud;South West;Gloucestershire;76249;2440;4890;350;1030;690;0;0;610
England;Suffolk Coastal;East of England;Suffolk;72683;2710;2990;1500;1990;800;0;0;0
England;Sunderland Central;North East;Newcastle area;72688;2300;5350;500;1510;340;0;0;0
England;Surrey Heath;South East;Surrey;70825;3640;1440;3290;950;590;0;0;090
England;Sussex Weald;South East;East Sussex;70075;2710;2090;1480;2090;930;0;0;710
England;Sutton and Cheam;London;Sutton;71284;2390;1490;3740;1340;450;0;0;580
England;Sutton Coldfield;West Midlands;Birmingham;74584;2640;2970;1100;1910;690;0;0;690
England;Swindon North;South West;Wiltshire;72163;3090;3890;480;1490;390;0;0;660
England;Swindon South;South West;Wiltshire;72468;2710;4720;450;1240;300;0;0;580
England;Tamworth;West Midlands;Staffordshire;73644;3200;3580;390;1550;340;0;0;940
England;Tatton;North West;Cheshire;75538;2720;3080;1590;1870;750;0;0;0
England;Taunton and Wellington;South West;Somerset;76049;3260;1250;3980;840;390;0;0;290
England;Telford;West Midlands;Shropshire;70768;2680;4170;640;2120;380;0;0;0
England;Tewkesbury;South West;Gloucestershire;72426;2760;1650;2760;1590;560;0;0;670
England;The Wrekin;West Midlands;Shropshire;76143;2780;3040;710;2130;610;0;0;730
England;Thirsk and Malton;Yorkshire and The Humber;North Yorkshire;76623;2690;2390;1110;2080;760;0;0;980
England;Thornbury and Yate;South West;Bristol area;74985;3620;1370;3640;870;500;0;0;0
England;Thurrock;East of England;Essex;73347;2800;3330;290;2550;290;0;0;730
England;Tipton and Wednesbury;West Midlands;Black Country;73820;3350;4640;260;1500;260;0;0;000
England;Tiverton and Minehead;South West;Somerset;70829;2860;1640;3030;1870;600;0;0;0
England;Tonbridge;South East;Kent;73692;2800;2150;1100;2120;1100;0;0;730
England;Tooting;London;Wandsworth;76986;1260;5670;1310;850;560;0;0;340
England;Torbay;South West;Devon;75742;2750;1430;2860;1630;530;0;0;800
England;Torridge and Tavistock;South West;Devon;74802;2520;2320;1560;2010;830;0;0;760
England;Tottenham;London;Haringey;75968;480;7850;580;330;570;0;0;170
England;Truro and Falmouth;South West;Cornwall;73326;2560;4580;760;1100;400;0;0;600
England;Tunbridge Wells;South East;Kent;75213;3400;1770;3350;880;480;0;0;130
England;Twickenham;London;Richmond upon Thames;75889;1640;940;5660;900;460;0;0;400
England;Tynemouth;North East;Newcastle area;73022;2240;5530;420;990;340;0;0;480
England;Uxbridge and South Ruislip;London;Hillingdon;75042;2770;4430;440;1280;390;0;0;700
England;Vauxhall and Camberwell Green;London;Lambeth;69995;650;6310;1760;440;630;0;0;200
England;Wakefield and Rothwell;Yorkshire and The Humber;West Yorkshire;73968;2960;4990;540;950;190;0;0;370
England;Wallasey;North West;Merseyside;73054;1150;6700;490;870;490;0;0;300
England;Walsall and Bloxwich;West Midlands;Black Country;74886;3160;5190;270;1110;200;0;0;060
England;Walthamstow;London;Waltham Forest;70867;510;7400;940;350;600;0;0;180
England;Warrington North;North West;Cheshire;72350;2290;5170;530;1150;390;0;0;470
England;Warrington South;North West;Cheshire;76639;2380;5190;590;990;310;0;0;540
England;Warwick and Leamington;West Midlands;Warwickshire;75440;2250;5140;650;920;530;0;0;510
England;Washington and Gateshead South;North East;Newcastle area;71775;2090;5090;450;1460;330;0;0;580
England;Watford;East of England;Hertfordshire;70576;3040;4990;990;560;370;0;0;050
England;Waveney Valley;East of England;Suffolk;70540;2780;2280;560;1210;2900;0;0;260
England;Weald of Kent;South East;Kent;70110;3360;2290;980;2570;800;0;0;0
England;Wellingborough and Rushden;East Midlands;Northamptonshire;76669;2910;4110;420;1480;410;0;0;680
England;Wells and Mendip Hills;South West;Somerset;69843;3530;1520;3560;860;440;0;0;090
England;Welwyn Hatfield;East of England;Hertfordshire;74535;3100;4340;780;1370;420;0;0;0
England;West Bromwich;West Midlands;Black Country;72208;3130;5030;270;1210;240;0;0;130
England;West Dorset;South West;Dorset;75390;3700;1530;4030;0;750;0;0;0
England;West Ham and Beckton;London;Newham;70590;720;7260;550;510;610;0;0;340
England;West Lancashire;North West;Lancashire;73652;1710;6000;560;1280;450;0;0;0
England;West Suffolk;East of England;Suffolk;76243;2630;2700;840;2420;720;0;0;690
England;West Worcestershire;West Midlands;Hereford and Worcestershire;76638;2660;2280;1640;1930;780;0;0;700
England;Westmorland and Lonsdale;North West;Cumbria;72322;2420;950;4290;1350;330;0;0;660
England;Weston-super-Mare;South West;Bristol area;70722;3270;3890;830;1560;440;0;0;0
England;Wetherby and Easingwold;Yorkshire and The Humber;North Yorkshire;71455;2990;2540;720;2060;740;0;0;960
England;Whitehaven and Workington;North West;Cumbria;73385;3220;5370;230;1020;160;0;0;0
England;Widnes and Halewood;North West;Cheshire;70865;930;7010;470;850;500;0;0;240
England;Wigan;North West;Western Manchester;75607;1460;5240;630;1820;470;0;0;380
England;Wimbledon;London;Merton;74641;2500;2060;4390;570;430;0;0;050
England;Winchester;South East;Hampshire;76577;3380;1040;4250;800;500;0;0;030
England;Windsor;South East;Berkshire;74338;2480;2570;1730;1760;640;0;0;830
England;Wirral West;North West;Merseyside;72126;2510;5600;410;1050;420;0;0;0
England;Witham;East of England;Essex;75064;2850;2380;880;2160;990;0;0;750
England;Witney;South East;Oxfordshire;70042;3590;1860;3170;850;490;0;0;040
England;Woking;South East;Surrey;71737;3070;1880;3710;770;480;0;0;090
England;Wokingham;South East;Berkshire;70235;3500;1450;3690;840;520;0;0;0
England;Wolverhampton North East;West Midlands;Black Country;70449;3640;4570;280;1310;190;0;0;0
England;Wolverhampton South East;West Midlands;Black Country;75685;2810;5470;310;1250;160;0;0;000
England;Wolverhampton West;West Midlands;Black Country;75592;3140;5530;300;910;110;0;0;000
England;Worcester;West Midlands;Hereford and Worcestershire;73928;2140;4110;720;1560;810;0;0;670
England;Worsley and Eccles;North West;Central Manchester;76915;1700;5090;660;1660;450;0;0;450
England;Worthing West;South East;West Sussex;76293;2990;3760;600;1500;440;0;0;710
England;Wycombe;South East;Buckinghamshire;71769;3030;5040;650;600;440;0;0;230
England;Wyre Forest;West Midlands;Hereford and Worcestershire;77015;2770;2870;710;2140;780;0;0;730
England;Wythenshawe and Sale East;North West;Central Manchester;76971;1330;5710;840;1250;510;0;0;360
England;Yeovil;South West;Somerset;76056;3670;1210;3510;950;540;0;0;120
England;York Central;Yorkshire and The Humber;North Yorkshire;74854;1720;5410;1030;340;1130;0;0;360
England;York Outer;Yorkshire and The Humber;North Yorkshire;72720;2160;3490;1680;1490;490;0;0;690
Scotland;Aberdeen North;Scotland;Grampian;76895;1780;2400;690;0;0;4700;0;420
Scotland;Aberdeen South;Scotland;Grampian;76560;2490;2070;960;0;0;4030;0;440
Scotland;Aberdeenshire North and Moray East;Scotland;Grampian;71485;4110;1510;270;0;020;4090;0;0
Scotland;Airdrie and Shotts;Scotland;Glasgow area;70420;860;4850;190;0;0;3760;0;340
Scotland;Alloa and Grangemouth;Scotland;Central;72265;1770;2650;470;0;0;4610;0;510
Scotland;Angus and Perthshire Glens;Scotland;Tayside;77006;3310;1270;290;0;020;4600;0;520
Scotland;Arbroath and Broughty Ferry;Scotland;Tayside;76810;2180;2140;710;0;0;4490;0;470
Scotland;Argyll, Bute and South Lochaber;Scotland;Argyll and Bute;71707;2500;1880;1270;0;0;3920;0;440
Scotland;Ayr, Carrick and Cumnock;Scotland;Ayrshire and Lanark;72057;2710;2650;400;0;0;3750;0;480
Scotland;Bathgate and Linlithgow;Scotland;Edinburgh area;71650;1820;3050;750;0;0;3880;0;500
Scotland;Berwickshire, Roxburgh and Selkirk;Scotland;Borders;74867;3990;1470;450;0;020;3450;0;620
Scotland;Caithness, Sutherland and Easter Ross;Scotland;Highland;75173;820;1140;3860;0;0;3680;0;500
Scotland;Central Ayrshire;Scotland;Ayrshire and Lanark;69779;2470;2650;430;0;0;4020;0;440
Scotland;Coatbridge and Bellshill;Scotland;Glasgow area;72507;570;5020;160;0;0;3900;0;350
Scotland;Cowdenbeath and Kirkcaldy;Scotland;Fife;70329;1190;4830;370;0;0;3310;0;300
Scotland;Cumbernauld and Kirkintilloch;Scotland;Glasgow area;70579;760;4450;300;0;0;4490;0;0
Scotland;Dumfries and Galloway;Scotland;Dumfries and Galloway;76863;3650;1760;340;0;020;3650;0;560
Scotland;Dumfriesshire, Clydesdale and Tweeddale;Scotland;Dumfries and Galloway;70738;3860;1720;410;0;020;3380;0;600
Scotland;Dundee Central;Scotland;Tayside;75298;750;3600;470;0;0;4700;0;480
Scotland;Dunfermline and Dollar;Scotland;Fife;70725;1110;4190;470;0;0;3890;0;350
Scotland;East Kilbride and Strathaven;Scotland;Ayrshire and Lanark;75161;1510;3320;600;0;0;4080;0;490
Scotland;East Renfrewshire;Scotland;Glasgow area;72959;2500;2470;670;0;0;3920;0;440
Scotland;Edinburgh East and Musselburgh;Scotland;Edinburgh area;75705;710;4330;370;0;0;4210;0;380
Scotland;Edinburgh North and Leith;Scotland;Edinburgh area;76770;920;4100;690;0;0;3900;0;380
Scotland;Edinburgh South;Scotland;Edinburgh area;73315;850;6260;440;0;0;2230;0;210
Scotland;Edinburgh South West;Scotland;Edinburgh area;70980;1810;2610;870;0;0;4290;0;410
Scotland;Edinburgh West;Scotland;Edinburgh area;76723;840;1430;4330;0;0;3090;0;310
Scotland;Falkirk;Scotland;Central;75067;1900;2420;620;0;0;4650;0;420
Scotland;Glasgow East;Scotland;Glasgow area;69748;600;4800;210;0;0;4030;0;360
Scotland;Glasgow North;Scotland;Glasgow area;75236;440;4930;270;0;0;4010;0;360
Scotland;Glasgow North East;Scotland;Glasgow area;73210;520;5090;170;0;0;3860;0;350
Scotland;Glasgow South;Scotland;Glasgow area;70431;630;4560;320;0;0;4110;0;370
Scotland;Glasgow South West;Scotland;Glasgow area;71344;620;4890;230;0;0;3910;0;350
Scotland;Glasgow West;Scotland;Glasgow area;72499;750;4420;390;0;0;4070;0;370
Scotland;Glenrothes and Mid Fife;Scotland;Fife;69734;800;4540;250;0;0;4410;0;0
Scotland;Gordon and Buchan;Scotland;Grampian;70238;4170;1410;670;0;020;3740;0;0
Scotland;Hamilton and Clyde Valley;Scotland;Ayrshire and Lanark;74577;1290;4400;220;0;0;3750;0;340
Scotland;Inverclyde and Renfrewshire West;Scotland;Glasgow area;70418;880;4440;340;0;0;3980;0;360
Scotland;Inverness, Skye and West Ross-shire;Scotland;Highland;76903;1730;2070;1390;0;0;4420;0;400
Scotland;Kilmarnock and Loudoun;Scotland;Ayrshire and Lanark;74801;1690;3040;440;0;0;4340;0;480
Scotland;Livingston;Scotland;Edinburgh area;75454;1130;4000;350;0;0;4150;0;370
Scotland;Lothian East;Scotland;Edinburgh area;71287;1380;4860;350;0;0;2970;0;450
Scotland;Mid Dunbartonshire;Scotland;Glasgow area;75099;710;1490;3870;0;0;3490;0;440
Scotland;Midlothian;Scotland;Edinburgh area;71210;1090;4660;380;0;0;3550;0;320
Scotland;Moray West, Nairn and Strathspey;Scotland;Grampian;76237;3450;1330;340;0;020;4230;0;630
Scotland;Motherwell, Wishaw and Carluke;Scotland;Glasgow area;72318;1050;4340;220;0;0;3890;0;500
Scotland;Na h-Eileanan an Iar;Scotland;Western Isles;21177;1110;4470;240;0;0;3840;0;340
Scotland;North Ayrshire and Arran;Scotland;Ayrshire and Lanark;73588;2260;2590;400;0;0;4360;0;400
Scotland;North East Fife;Scotland;Fife;70452;640;1190;4320;0;0;3860;0;0
Scotland;Orkney and Shetland;Scotland;Orkney and Shetland;34824;480;1380;4860;0;0;3290;0;0
Scotland;Paisley and Renfrewshire North;Scotland;Glasgow area;69941;1010;4250;420;0;0;4310;0;0
Scotland;Paisley and Renfrewshire South;Scotland;Glasgow area;69813;900;4220;330;0;0;4180;0;380
Scotland;Perth and Kinross-shire;Scotland;Tayside;76320;3510;1360;450;0;020;4120;0;540
Scotland;Rutherglen;Scotland;Ayrshire and Lanark;71612;850;4700;380;0;0;3610;0;460
Scotland;Stirling and Strathallan;Scotland;Central;77008;3220;1550;360;0;020;4850;0;0
Scotland;West Aberdeenshire and Kincardine;Scotland;Grampian;73634;3720;1350;650;0;020;3710;0;560
Scotland;West Dunbartonshire;Scotland;Glasgow area;70286;700;4380;220;0;0;4160;0;540
Wales;Aberafan Maesteg;Wales;West Glamorgan;69817;1250;5510;540;1060;410;1040;0;180
Wales;Alyn and Deeside;Wales;Clwyd;75695;2740;4820;420;1090;330;580;0;030
Wales;Bangor Aberconwy;Wales;Clwyd;70468;2470;4210;360;830;310;1790;0;030
Wales;Blaenau Gwent and Rhymney;Wales;Gwent;71079;1340;6520;640;0;420;940;0;130
Wales;Brecon, Radnor and Cwm Tawe;Wales;Powys;72113;2790;1600;3250;1180;430;610;0;150
Wales;Bridgend;Wales;Mid Glamorgan;70770;2840;4420;470;1070;400;770;0;030
Wales;Caerfyrddin;Wales;Dyfed;72683;2420;2390;270;1090;410;3400;0;030
Wales;Caerphilly;Wales;Gwent;72458;1530;4510;420;1560;370;1610;0;0
Wales;Cardiff East;Wales;South Glamorgan;72463;1250;6150;1110;660;420;290;0;120
Wales;Cardiff North;Wales;South Glamorgan;71143;1980;5280;660;1020;500;550;0;0
Wales;Cardiff South and Penarth;Wales;South Glamorgan;72269;1920;5300;1080;420;830;450;0;0
Wales;Cardiff West;Wales;South Glamorgan;73947;1640;5270;590;930;480;1030;0;050
Wales;Ceredigion Preseli;Wales;Dyfed;74063;2010;2070;990;850;480;3580;0;020
Wales;Clwyd East;Wales;Clwyd;76395;3040;4310;350;1160;370;720;0;030
Wales;Clwyd North;Wales;Clwyd;76150;2850;4490;320;1000;380;960;0;0
Wales;Dwyfor Meirionnydd;Wales;Gwynedd;72533;1410;2410;370;790;340;4660;0;020
Wales;Gower;Wales;West Glamorgan;76801;2550;5060;510;880;250;720;0;030
Wales;Llanelli;Wales;Dyfed;69895;2020;4280;220;930;250;2280;0;020
Wales;Merthyr Tydfil and Aberdare;Wales;Mid Glamorgan;74805;1100;5180;740;1220;300;910;0;550
Wales;Mid and South Pembrokeshire;Wales;Dyfed;76820;2780;3910;460;1440;570;800;0;030
Wales;Monmouthshire;Wales;Gwent;72681;2850;3500;810;1510;670;540;0;120
Wales;Montgomeryshire and Glyndwr;Wales;Powys;74223;2960;2840;1440;1580;600;580;0;0
Wales;Neath and Swansea East;Wales;West Glamorgan;74705;1600;5080;600;1300;370;1050;0;0
Wales;Newport East;Wales;Gwent;76159;2380;5160;550;1060;380;450;0;020
Wales;Newport West and Islwyn;Wales;Gwent;76234;2580;4840;330;1160;370;700;0;030
